ReturnID,OrderID,ProductID,ReturnDate,Quantity,Reason,RefundAmount,Status
1027,5646,622,2024-10-11 12:50:00,2,Changed Mind,1256.85,Approved
1028,5669,1700,2025-05-09 22:01:00,1,Wrong Size,1467.9,Approved
1029,5673,969,2024-05-18 19:15:00,1,Wrong Size,943.95,Approved
1030,5679,233,2025-10-24 21:00:00,1,Changed Mind,733.95,Approved
1031,5680,394,2024-01-31 15:26:00,1,Defective Stitching,849.56,Approved
1032,5686,415,2025-06-19 19:58:00,1,Wrong Size,627.9,Approved
1033,5691,300,2026-04-20 21:14:00,1,Wrong Size,312.9,Approved
1034,5705,305,2026-02-08 20:01:00,1,Fabric Quality,418.95,Approved
1035,5706,396,2024-10-31 12:19:00,1,Color Bled,313.95,Approved
1036,5706,766,2024-10-31 12:19:00,1,Fabric Quality,522.9,Approved
1037,5706,390,2024-10-28 12:19:00,1,Fabric Quality,282.56,Approved
1038,5710,1426,2024-06-21 14:00:00,1,Defective Stitching,1048.95,Approved
1039,5720,866,2024-03-31 16:45:00,3,Fabric Quality,941.85,Approved
1040,5729,137,2025-04-28 15:00:00,1,Changed Mind,626.85,Approved
1041,5740,1189,2025-09-22 22:01:00,1,Changed Mind,261.45,Approved
1042,5746,1437,2024-06-24 21:28:00,1,Color Bled,103.95,Approved
1043,5756,1935,2026-02-23 16:17:00,1,Wrong Size,313.95,Approved
1044,5767,1575,2024-03-25 13:35:00,3,Color Bled,784.35,Approved
1045,5770,1447,2025-09-26 13:42:00,1,Wrong Size,313.95,Approved
1046,5771,574,2024-08-21 15:29:00,1,Wrong Size,1256.85,Approved
1047,5772,118,2025-01-31 13:21:00,1,Color Bled,1132.11,Approved
1048,5775,489,2024-07-23 18:24:00,1,Color Bled,1132.11,Approved
1049,5776,1919,2025-03-22 19:21:00,1,Wrong Size,943.95,Approved
1050,5777,40,2024-01-22 13:04:00,2,Defective Stitching,469.35,Approved
1051,5801,1953,2024-01-24 15:32:00,1,Changed Mind,660.56,Approved
1052,5810,1547,2026-02-14 16:36:00,1,Fabric Quality,3146.85,Approved
1053,5812,1547,2024-12-20 11:00:00,2,Wrong Size,2097.9,Approved
1054,5813,917,2025-02-17 14:58:00,1,Defective Stitching,523.95,Approved
1055,5820,1789,2024-07-03 18:34:00,2,Color Bled,2097.9,Approved
1056,5822,1071,2025-04-27 22:47:00,2,Defective Stitching,1256.85,Approved
1057,5830,360,2026-05-10 18:00:00,1,Changed Mind,1047.9,Approved
1058,5831,379,2026-01-19 11:07:00,1,Changed Mind,1257.9,Approved
1059,5835,1915,2024-10-16 17:50:00,3,Fabric Quality,3146.85,Approved
1060,5837,40,2026-02-20 19:36:00,2,Color Bled,469.35,Approved
1061,5843,166,2024-01-16 15:39:00,2,Wrong Size,312.9,Approved
1062,5844,1608,2025-07-16 12:02:00,1,Wrong Size,2548.66,Approved
1063,5856,933,2024-11-27 18:23:00,2,Color Bled,627.9,Approved
1064,5859,352,2025-09-02 13:30:00,1,Color Bled,1677.9,Approved
1065,5863,528,2025-05-12 11:01:00,2,Changed Mind,1467.9,Approved
1066,5866,1120,2026-05-10 15:31:00,2,Fabric Quality,2201.85,Approved
1067,5872,392,2024-07-13 16:18:00,2,Fabric Quality,1131.16,Approved
1068,5887,1685,2025-10-29 13:21:00,1,Color Bled,103.95,Approved
1069,5889,395,2024-07-15 21:36:00,1,Defective Stitching,1888.11,Approved
1070,5892,1518,2026-04-15 21:27:00,1,Defective Stitching,282.56,Approved
1071,5896,1123,2024-03-18 16:57:00,1,Wrong Size,207.9,Approved
1072,5897,1187,2026-02-25 12:30:00,2,Defective Stitching,1047.9,Approved
1073,5908,635,2024-05-09 20:37:00,2,Wrong Size,248.85,Approved
1074,5909,1095,2026-03-31 19:02:00,1,Changed Mind,838.95,Approved
1075,5910,1135,2025-08-16 13:04:00,1,Changed Mind,733.95,Approved
1076,5912,240,2026-01-02 20:24:00,1,Wrong Size,207.9,Approved
1077,5918,537,2025-06-20 12:47:00,1,Defective Stitching,660.56,Approved
1078,5918,1308,2025-06-19 12:47:00,1,Fabric Quality,313.95,Approved
1079,5925,271,2024-07-10 11:55:00,1,Fabric Quality,417.9,Approved
1080,5925,1901,2024-07-09 11:55:00,3,Defective Stitching,2548.66,Approved
1081,5929,963,2026-01-27 15:46:00,2,Changed Mind,2201.85,Approved
1082,5936,106,2026-04-12 16:12:00,2,Color Bled,522.9,Approved
1083,5948,275,2024-09-21 17:47:00,1,Fabric Quality,156.45,Approved
1084,5958,366,2026-02-05 18:10:00,1,Changed Mind,82.95,Approved
1085,5962,296,2025-03-08 15:06:00,1,Defective Stitching,1256.85,Approved
1086,5969,389,2025-08-23 15:18:00,1,Wrong Size,1887.9,Approved
1087,5973,593,2025-06-16 10:44:00,2,Color Bled,837.9,Approved
1088,5977,773,2026-02-25 22:30:00,1,Fabric Quality,313.95,Approved
1089,5980,1058,2025-07-12 12:23:00,1,Defective Stitching,566.06,Approved
1090,5984,287,2026-05-21 21:02:00,2,Changed Mind,165.9,Approved
1091,5988,85,2025-03-23 15:49:00,2,Changed Mind,1257.9,Approved
1092,5989,1527,2024-02-27 12:04:00,1,Changed Mind,261.45,Approved
1093,5996,46,2026-03-20 15:26:00,1,Color Bled,733.95,Approved
1094,6003,1783,2026-04-02 13:05:00,1,Color Bled,140.81,Approved
1095,6008,1272,2024-12-05 13:28:00,3,Fabric Quality,705.92,Approved
1096,6010,240,2025-02-02 11:39:00,1,Wrong Size,207.9,Approved
1097,6025,45,2024-04-17 13:00:00,1,Color Bled,313.95,Approved
1098,6029,1521,2025-08-28 21:49:00,2,Fabric Quality,248.85,Approved
1099,6029,1568,2025-08-28 21:49:00,2,Color Bled,1467.9,Approved
1100,6032,552,2024-05-25 17:52:00,2,Fabric Quality,754.11,Approved
1101,6033,925,2026-05-31 18:17:00,2,Fabric Quality,837.9,Approved
1102,6045,1536,2026-02-21 20:03:00,2,Changed Mind,1467.9,Approved
1103,6049,116,2026-03-22 20:10:00,1,Wrong Size,849.56,Approved
1104,6049,428,2026-03-21 20:10:00,2,Changed Mind,376.11,Approved
1105,6053,1602,2025-02-21 20:36:00,2,Wrong Size,2201.85,Approved
1106,6054,1099,2025-09-07 13:29:00,1,Changed Mind,941.85,Approved
1107,6060,1547,2024-04-25 18:43:00,1,Wrong Size,1048.95,Approved
1108,6066,640,2024-08-10 12:23:00,2,Wrong Size,417.9,Approved
1109,6067,1488,2026-05-01 19:57:00,2,Fabric Quality,522.9,Approved
1110,6074,1010,2024-10-01 15:05:00,1,Defective Stitching,1048.95,Approved
1111,6075,1756,2024-11-03 11:00:00,2,Changed Mind,2516.85,Approved
1112,6075,1751,2024-11-03 11:00:00,2,Defective Stitching,1886.85,Approved
1113,6082,34,2024-04-02 11:26:00,1,Changed Mind,1048.95,Approved
1114,6091,1413,2026-06-07 13:33:00,2,Color Bled,943.11,Approved
1115,6092,1422,2026-04-04 19:54:00,1,Wrong Size,313.95,Approved
1116,6093,1831,2025-07-27 21:14:00,1,Color Bled,208.95,Approved
1117,6101,1442,2026-06-21 17:11:00,1,Fabric Quality,1257.9,Approved
1118,6101,447,2026-06-19 17:11:00,1,Defective Stitching,471.56,Approved
1119,6112,503,2025-12-16 14:28:00,3,Changed Mind,3146.85,Approved
1120,6120,1637,2025-02-27 12:03:00,1,Changed Mind,418.95,Approved
1121,6120,1077,2025-02-28 12:03:00,1,Fabric Quality,188.06,Approved
1122,6125,1507,2024-12-09 12:00:00,1,Defective Stitching,733.95,Approved
1123,6131,1407,2025-09-22 12:13:00,2,Color Bled,1571.85,Approved
1124,6133,1971,2025-12-30 13:00:00,1,Color Bled,522.9,Approved
1125,6136,1607,2024-04-28 10:17:00,1,Defective Stitching,208.95,Approved
1126,6145,1457,2024-02-28 10:21:00,2,Color Bled,470.61,Approved
1127,6151,1354,2025-08-13 13:51:00,1,Changed Mind,627.9,Approved
1128,6157,1827,2025-04-22 19:00:00,1,Wrong Size,523.95,Approved
1129,6167,1593,2024-06-27 22:21:00,1,Wrong Size,784.35,Approved
1130,6171,1324,2024-08-12 18:10:00,3,Changed Mind,941.85,Approved
1131,6174,1727,2024-05-02 10:21:00,2,Changed Mind,1677.9,Approved
1132,6189,1872,2025-09-15 20:13:00,2,Color Bled,422.42,Approved
1133,6198,1821,2024-04-01 11:33:00,1,Defective Stitching,628.95,Approved
1134,6205,608,2025-07-22 15:00:00,2,Fabric Quality,1887.9,Approved
1135,6209,120,2024-11-12 19:44:00,1,Wrong Size,1571.85,Approved
1136,6218,103,2026-04-05 19:48:00,3,Changed Mind,784.35,Approved
1137,6223,1643,2025-07-11 10:53:00,2,Wrong Size,417.9,Approved
1138,6227,283,2026-01-25 21:23:00,3,Wrong Size,311.85,Approved
1139,6244,213,2024-08-29 10:44:00,1,Fabric Quality,248.85,Approved
1140,6246,1212,2025-09-13 12:44:00,2,Wrong Size,837.9,Approved
1141,6255,305,2026-01-07 10:00:00,1,Color Bled,377.06,Approved
1142,6269,1276,2026-03-03 16:52:00,1,Wrong Size,784.35,Approved
1143,6272,1993,2024-05-28 19:56:00,1,Color Bled,523.95,Approved
1144,6277,149,2026-05-01 15:12:00,1,Defective Stitching,376.11,Approved
1145,6277,1535,2026-04-26 15:12:00,3,Fabric Quality,2516.85,Approved
1146,6280,1661,2025-07-13 22:23:00,1,Color Bled,755.06,Approved
1147,6281,565,2025-08-25 14:23:00,1,Wrong Size,522.9,Approved
1148,6281,1211,2025-08-25 14:23:00,1,Wrong Size,1887.9,Approved
1149,6286,139,2024-02-03 14:58:00,1,Wrong Size,1571.85,Approved
1150,6291,97,2025-06-19 12:58:00,1,Defective Stitching,156.45,Approved
1151,6309,583,2024-07-25 19:01:00,2,Color Bled,469.35,Approved
1152,6313,1340,2025-10-26 19:36:00,2,Changed Mind,2831.85,Approved
1153,6318,614,2024-01-30 11:25:00,2,Fabric Quality,522.9,Approved
1154,6318,1707,2024-01-30 11:25:00,3,Fabric Quality,941.85,Approved
1155,6340,582,2025-11-04 13:59:00,1,Color Bled,628.95,Approved
1156,6340,1836,2025-11-02 13:59:00,2,Color Bled,2201.85,Approved
1157,6344,1013,2025-05-06 17:26:00,1,Changed Mind,838.95,Approved
1158,6348,497,2025-11-29 20:53:00,1,Defective Stitching,522.9,Approved
1159,6355,1616,2026-06-12 16:52:00,1,Changed Mind,941.85,Approved
1160,6362,713,2024-04-22 14:59:00,1,Changed Mind,313.95,Approved
1161,6362,574,2024-04-27 14:59:00,2,Defective Stitching,837.9,Approved
1162,6366,637,2026-06-02 13:00:00,1,Color Bled,626.85,Approved
1163,6370,1635,2025-01-14 10:31:00,1,Changed Mind,626.85,Approved
1164,6373,1601,2024-12-26 13:54:00,1,Color Bled,837.9,Approved
1165,6377,1550,2024-03-31 20:04:00,2,Fabric Quality,3146.85,Approved
1166,6377,142,2024-03-27 20:04:00,2,Changed Mind,1256.85,Approved
1167,6385,1469,2024-05-17 19:18:00,2,Wrong Size,3146.85,Approved
1168,6391,1716,2025-08-11 22:00:00,1,Changed Mind,941.85,Approved
1169,6394,1331,2026-01-22 19:04:00,1,Fabric Quality,235.31,Approved
1170,6403,115,2025-06-15 19:58:00,1,Defective Stitching,838.95,Approved
1171,6403,1804,2025-06-19 19:58:00,2,Fabric Quality,784.35,Approved
1172,6409,1347,2024-07-30 19:36:00,2,Fabric Quality,837.9,Approved
1173,6412,1017,2024-04-20 16:52:00,3,Color Bled,705.92,Approved
1174,6416,584,2024-04-19 16:00:00,1,Changed Mind,418.95,Approved
1175,6425,1520,2025-02-01 21:14:00,2,Color Bled,522.9,Approved
1176,6434,1215,2024-04-19 18:27:00,2,Color Bled,1467.9,Approved
1177,6436,841,2025-01-04 10:36:00,1,Fabric Quality,417.9,Approved
1178,6438,461,2024-04-17 16:29:00,2,Fabric Quality,417.9,Approved
1179,6441,1114,2025-03-05 18:06:00,2,Changed Mind,2831.85,Approved
1180,6444,813,2025-02-24 14:22:00,3,Defective Stitching,626.85,Approved
1181,6450,475,2025-04-30 18:39:00,3,Color Bled,1886.85,Approved
1182,6452,1374,2025-10-28 15:52:00,2,Fabric Quality,312.9,Approved
1183,6457,1740,2025-10-08 14:00:00,2,Fabric Quality,376.11,Approved
1184,6458,1717,2025-07-24 19:04:00,1,Defective Stitching,312.9,Approved
1185,6460,10,2026-02-24 15:00:00,1,Wrong Size,313.95,Approved
1186,6487,221,2024-08-01 12:00:00,1,Wrong Size,418.95,Approved
1187,6488,854,2024-09-18 20:47:00,1,Color Bled,313.95,Approved
1188,6491,1261,2025-03-17 12:23:00,1,Fabric Quality,261.45,Approved
1189,6499,1916,2024-02-29 15:00:00,2,Fabric Quality,1131.16,Approved
1190,6505,1392,2024-04-10 22:08:00,3,Wrong Size,248.85,Approved
1191,6518,1937,2025-06-25 13:41:00,2,Changed Mind,564.17,Approved
1192,6524,346,2025-01-19 16:35:00,2,Fabric Quality,470.61,Approved
1193,6526,454,2026-03-30 19:51:00,2,Defective Stitching,1047.9,Approved
1194,6536,69,2024-10-07 15:31:00,2,Fabric Quality,1047.9,Approved
1195,6539,1302,2025-08-11 17:00:00,2,Color Bled,627.9,Approved
1196,6544,1568,2024-10-10 22:30:00,1,Changed Mind,1467.9,Approved
1197,6545,202,2025-07-10 17:05:00,2,Wrong Size,627.9,Approved
1198,6545,426,2025-07-10 17:05:00,2,Wrong Size,941.85,Approved
1199,6548,605,2024-02-02 18:21:00,1,Fabric Quality,261.45,Approved
1200,6555,1850,2024-05-07 22:00:00,1,Wrong Size,165.9,Approved
1201,6561,1687,2024-05-03 13:15:00,1,Fabric Quality,523.95,Approved
1202,6561,314,2024-04-27 13:15:00,1,Color Bled,418.95,Approved
1203,6567,1704,2025-07-17 16:12:00,2,Wrong Size,784.35,Approved
1204,6573,614,2024-04-04 13:17:00,1,Fabric Quality,261.45,Approved
1205,6596,875,2024-04-04 11:11:00,1,Color Bled,837.9,Approved
1206,6619,243,2025-01-16 17:31:00,1,Color Bled,627.9,Approved
1207,6621,1800,2025-12-17 21:00:00,1,Defective Stitching,1467.9,Approved
1208,6622,683,2024-07-30 12:33:00,1,Color Bled,1257.9,Approved
1209,6623,688,2025-07-31 19:00:00,1,Changed Mind,418.95,Approved
1210,6623,1358,2025-08-01 19:00:00,1,Defective Stitching,235.31,Approved
1211,6625,1115,2024-03-21 19:19:00,1,Changed Mind,1677.9,Approved
1212,6629,1142,2026-06-07 11:00:00,1,Wrong Size,418.95,Approved
1213,6631,1214,2026-04-11 21:39:00,1,Defective Stitching,282.56,Approved
1214,6633,776,2024-08-28 21:04:00,2,Wrong Size,1257.9,Approved
1215,6634,1864,2024-07-02 10:02:00,2,Defective Stitching,522.9,Approved
1216,6642,1275,2024-09-11 13:18:00,2,Defective Stitching,149.31,Approved
1217,6643,655,2026-03-08 16:00:00,2,Color Bled,522.9,Approved
1218,6646,179,2025-01-11 15:11:00,1,Wrong Size,208.95,Approved
1219,6656,1592,2025-11-04 18:29:00,1,Defective Stitching,418.95,Approved
1220,6675,1464,2025-05-08 16:00:00,1,Defective Stitching,566.06,Approved
1221,6683,118,2025-05-31 17:29:00,2,Wrong Size,1886.85,Approved
1222,6686,1239,2025-12-07 20:49:00,2,Wrong Size,248.85,Approved
1223,6690,1313,2025-08-22 17:17:00,2,Defective Stitching,1467.9,Approved
1224,6691,1136,2025-08-29 22:19:00,2,Fabric Quality,2831.85,Approved
1225,6699,432,2024-08-09 10:00:00,1,Wrong Size,313.95,Approved
1226,6702,674,2026-06-21 14:20:00,2,Changed Mind,1257.9,Approved
1227,6704,1640,2025-01-19 16:34:00,2,Defective Stitching,941.85,Approved
1228,6710,534,2025-11-26 21:09:00,1,Defective Stitching,1047.9,Approved
1229,6712,977,2025-01-22 17:58:00,1,Changed Mind,660.56,Approved
1230,6713,1793,2026-03-16 16:23:00,1,Wrong Size,941.85,Approved
1231,6713,1362,2026-03-20 16:23:00,3,Wrong Size,1571.85,Approved
1232,6716,1602,2025-02-16 10:00:00,1,Fabric Quality,1981.66,Approved
1233,6719,1082,2025-01-13 16:23:00,1,Defective Stitching,522.9,Approved
1234,6727,212,2025-01-25 15:58:00,1,Defective Stitching,187.11,Approved
1235,6729,1722,2026-05-03 10:36:00,1,Fabric Quality,1256.85,Approved
1236,6729,1610,2026-04-29 10:36:00,2,Color Bled,522.9,Approved
1237,6731,1631,2024-02-10 13:00:00,1,Defective Stitching,1698.16,Approved
1238,6733,1288,2024-01-16 13:00:00,2,Wrong Size,1047.9,Approved
1239,6744,901,2024-03-02 10:13:00,1,Changed Mind,417.9,Approved
1240,6745,1433,2024-02-06 19:29:00,2,Wrong Size,1677.9,Approved
1241,6758,1513,2024-11-20 16:47:00,1,Defective Stitching,2201.85,Approved
1242,6771,16,2024-04-11 15:15:00,1,Defective Stitching,2516.85,Approved
1243,6783,1870,2026-05-02 17:33:00,2,Changed Mind,941.85,Approved
1244,6783,1931,2026-05-05 17:33:00,1,Defective Stitching,522.9,Approved
1245,6789,1982,2024-04-13 22:00:00,1,Changed Mind,784.35,Approved
1246,6811,1510,2024-01-08 18:52:00,2,Wrong Size,941.85,Approved
1247,6815,1670,2026-04-26 17:27:00,2,Wrong Size,1886.85,Approved
1248,6816,484,2025-07-12 18:27:00,1,Changed Mind,208.95,Approved
1249,6817,767,2025-03-30 20:57:00,1,Fabric Quality,2265.16,Approved
1250,6819,1701,2026-02-20 13:46:00,1,Color Bled,1047.9,Approved
1251,6825,617,2025-03-02 11:41:00,2,Changed Mind,564.17,Approved
1252,6844,873,2024-08-21 21:01:00,1,Wrong Size,418.95,Approved
1253,6852,1281,2025-07-23 21:33:00,2,Wrong Size,837.9,Approved
1254,6855,118,2024-12-06 11:00:00,1,Fabric Quality,1257.9,Approved
1255,6858,1845,2024-05-09 22:02:00,3,Fabric Quality,1981.66,Approved
1256,6861,1181,2025-05-07 15:31:00,1,Changed Mind,418.95,Approved
1257,6872,749,2025-03-25 14:20:00,2,Defective Stitching,1887.9,Approved
1258,6876,1304,2025-06-07 13:53:00,1,Color Bled,627.9,Approved
1259,6880,792,2024-10-13 19:20:00,3,Color Bled,311.85,Approved
1260,6885,974,2025-08-05 22:53:00,1,Color Bled,207.9,Approved
1261,6887,247,2025-12-26 20:25:00,1,Fabric Quality,523.95,Approved
1262,6900,883,2025-10-31 12:02:00,1,Color Bled,313.95,Approved
1263,6903,1997,2025-03-19 10:42:00,1,Fabric Quality,82.95,Approved
1264,6916,1127,2026-06-18 18:51:00,2,Defective Stitching,207.9,Approved
1265,6920,1831,2025-09-08 20:00:00,2,Wrong Size,626.85,Approved
1266,6932,1723,2026-02-06 15:38:00,1,Defective Stitching,660.56,Approved
1267,6932,288,2026-02-02 15:38:00,1,Defective Stitching,1256.85,Approved
1268,6939,445,2025-03-25 10:05:00,1,Fabric Quality,941.85,Approved
1269,6956,1280,2025-09-29 13:22:00,1,Fabric Quality,1048.95,Approved
1270,6981,1632,2024-07-31 21:42:00,1,Defective Stitching,2831.85,Approved
1271,6984,485,2024-05-07 17:01:00,1,Fabric Quality,837.9,Approved
1272,6984,460,2024-05-05 17:01:00,2,Changed Mind,207.9,Approved
1273,6985,16,2025-04-25 14:48:00,1,Defective Stitching,838.95,Approved
1274,6996,1099,2024-09-18 10:32:00,1,Wrong Size,313.95,Approved
1275,6996,1207,2024-09-15 10:32:00,1,Changed Mind,261.45,Approved
1276,6999,1349,2024-08-27 14:07:00,1,Defective Stitching,523.95,Approved
1277,7003,1710,2025-10-30 16:57:00,2,Fabric Quality,837.9,Approved
1278,7020,983,2024-07-31 22:26:00,1,Changed Mind,313.95,Approved
1279,7024,859,2026-06-08 18:14:00,1,Fabric Quality,313.95,Approved
1280,7024,1353,2026-06-14 18:14:00,1,Changed Mind,312.9,Approved
1281,7025,1769,2025-12-06 16:12:00,1,Changed Mind,626.85,Approved
1282,7028,756,2024-05-03 12:00:00,1,Defective Stitching,1047.9,Approved
1283,7029,1798,2025-01-16 13:00:00,1,Color Bled,312.9,Approved
1284,7033,22,2024-06-28 22:37:00,1,Wrong Size,82.95,Approved
1285,7039,766,2024-11-28 12:51:00,1,Fabric Quality,261.45,Approved
1286,7041,1862,2024-06-05 13:55:00,3,Fabric Quality,784.35,Approved
1287,7046,903,2024-06-18 16:25:00,1,Defective Stitching,660.56,Approved
1288,7047,229,2024-04-22 15:00:00,1,Color Bled,522.9,Approved
1289,7061,1928,2024-09-30 17:29:00,2,Changed Mind,312.9,Approved
1290,7061,419,2024-09-27 17:29:00,1,Changed Mind,941.85,Approved
1291,7064,269,2025-05-22 20:19:00,1,Wrong Size,628.95,Approved
1292,7067,1413,2024-02-27 18:51:00,2,Wrong Size,1047.9,Approved
1293,7086,14,2024-06-25 19:00:00,3,Defective Stitching,1886.85,Approved
1294,7087,578,2025-05-23 12:50:00,2,Defective Stitching,469.35,Approved
1295,7088,7,2024-02-02 21:37:00,2,Color Bled,837.9,Approved
1296,7090,1073,2024-09-04 18:22:00,2,Color Bled,1256.85,Approved
1297,7092,364,2025-03-04 15:03:00,1,Fabric Quality,627.9,Approved
1298,7100,685,2024-05-17 20:27:00,2,Wrong Size,626.85,Approved
1299,7122,1151,2026-02-07 19:16:00,1,Wrong Size,838.95,Approved
1300,7122,805,2026-02-07 19:16:00,1,Changed Mind,1467.9,Approved
1301,7133,1512,2024-03-14 16:27:00,1,Color Bled,1132.11,Approved
1302,7137,303,2026-06-20 19:45:00,1,Color Bled,1048.95,Approved
1303,7142,1044,2025-04-01 18:43:00,2,Changed Mind,941.85,Approved
1304,7151,1223,2026-02-14 17:52:00,3,Defective Stitching,2516.85,Approved
1305,7151,366,2026-02-15 17:52:00,2,Changed Mind,248.85,Approved
1306,7156,747,2024-02-20 20:26:00,1,Defective Stitching,469.35,Approved
1307,7158,1511,2025-01-22 19:06:00,1,Fabric Quality,470.61,Approved
1308,7163,911,2025-12-28 17:00:00,3,Fabric Quality,847.67,Approved
1309,7172,964,2025-07-25 19:00:00,1,Color Bled,261.45,Approved
1310,7180,1313,2025-07-25 21:41:00,1,Defective Stitching,733.95,Approved
1311,7185,1830,2025-07-06 14:00:00,1,Changed Mind,628.95,Approved
1312,7198,954,2025-08-10 18:54:00,1,Changed Mind,418.95,Approved
1313,7203,1781,2026-02-08 16:49:00,2,Color Bled,627.9,Approved
1314,7207,1695,2024-07-02 13:51:00,1,Changed Mind,943.11,Approved
1315,7213,2000,2024-12-09 15:24:00,1,Changed Mind,1467.9,Approved
1316,7221,1976,2026-01-07 17:39:00,1,Wrong Size,628.95,Approved
1317,7227,1293,2024-07-29 11:00:00,1,Wrong Size,733.95,Approved
1318,7229,600,2024-07-04 19:09:00,1,Fabric Quality,733.95,Approved
1319,7247,775,2025-05-22 12:58:00,1,Color Bled,784.35,Approved
1320,7251,661,2025-03-14 20:34:00,1,Fabric Quality,626.85,Approved
1321,7252,1449,2026-03-29 15:00:00,1,Defective Stitching,1132.11,Approved
1322,7254,992,2026-01-12 18:56:00,2,Wrong Size,1887.9,Approved
1323,7255,1849,2024-03-01 11:00:00,3,Changed Mind,469.35,Approved
1324,7262,1972,2024-05-03 11:11:00,3,Changed Mind,1131.16,Approved
1325,7265,714,2025-03-19 13:59:00,1,Fabric Quality,733.95,Approved
1326,7278,1578,2025-11-16 21:00:00,2,Defective Stitching,627.9,Approved
1327,7280,1565,2025-06-20 22:00:00,1,Defective Stitching,103.95,Approved
1328,7283,457,2026-02-15 14:48:00,2,Fabric Quality,1467.9,Approved
1329,7299,1597,2024-05-20 12:22:00,1,Defective Stitching,103.95,Approved
1330,7310,504,2026-06-13 19:35:00,1,Wrong Size,784.35,Approved
1331,7315,568,2024-05-12 14:00:00,3,Changed Mind,469.35,Approved
1332,7338,73,2025-10-02 21:27:00,3,Defective Stitching,1981.66,Approved
1333,7343,1914,2025-06-01 10:03:00,1,Color Bled,660.56,Approved
1334,7348,1450,2026-03-23 15:44:00,1,Wrong Size,1677.9,Approved
1335,7354,666,2025-06-19 12:08:00,1,Defective Stitching,313.95,Approved
1336,7354,794,2025-06-18 12:08:00,1,Color Bled,1257.9,Approved
1337,7355,388,2025-01-16 11:50:00,1,Fabric Quality,943.11,Approved
1338,7366,563,2025-05-13 13:24:00,1,Fabric Quality,261.45,Approved
1339,7371,543,2025-02-15 12:00:00,1,Color Bled,418.95,Approved
1340,7382,1745,2024-08-26 13:41:00,1,Color Bled,207.9,Approved
1341,7382,1604,2024-08-25 13:41:00,3,Color Bled,784.35,Approved
1342,7387,258,2025-08-03 19:39:00,1,Fabric Quality,1256.85,Approved
1343,7398,1492,2024-09-06 12:23:00,1,Fabric Quality,82.95,Approved
1344,7423,1149,2026-05-21 17:34:00,1,Color Bled,471.56,Approved
1345,7425,355,2026-06-12 15:43:00,2,Changed Mind,1467.9,Approved
1346,7426,1589,2025-10-21 11:31:00,1,Fabric Quality,784.35,Approved
1347,7428,1977,2024-05-29 11:50:00,2,Wrong Size,522.9,Approved
1348,7434,544,2025-07-17 10:52:00,1,Fabric Quality,943.95,Approved
1349,7438,818,2025-01-17 15:32:00,2,Fabric Quality,1677.9,Approved
1350,7443,1925,2025-06-12 15:30:00,2,Defective Stitching,627.9,Approved
1351,7443,1219,2025-06-10 15:30:00,2,Wrong Size,1887.9,Approved
1352,7447,455,2025-03-19 17:26:00,1,Changed Mind,1467.9,Approved
1353,7449,291,2025-08-12 13:50:00,1,Changed Mind,627.9,Approved
1354,7451,426,2024-07-03 11:53:00,3,Color Bled,847.67,Approved
1355,7453,1210,2024-08-30 12:02:00,1,Wrong Size,156.45,Approved
1356,7455,257,2025-01-26 14:38:00,1,Defective Stitching,838.95,Approved
1357,7467,1366,2025-12-13 10:00:00,1,Color Bled,313.95,Approved
1358,7471,47,2024-06-13 19:59:00,2,Changed Mind,784.35,Approved
1359,7487,287,2024-10-10 12:40:00,1,Wrong Size,248.85,Approved
1360,7487,1696,2024-10-12 12:40:00,2,Wrong Size,1257.9,Approved
1361,7488,1538,2026-03-16 15:42:00,1,Defective Stitching,313.95,Approved
1362,7490,844,2026-03-19 18:17:00,1,Changed Mind,313.95,Approved
1363,7491,1853,2024-01-20 21:19:00,1,Changed Mind,523.95,Approved
1364,7501,1366,2026-05-01 15:00:00,1,Defective Stitching,941.85,Approved
1365,7524,1392,2025-10-18 16:13:00,1,Color Bled,165.9,Approved
1366,7536,253,2025-10-07 17:00:00,3,Fabric Quality,784.35,Approved
1367,7536,889,2025-10-05 17:00:00,2,Changed Mind,1257.9,Approved
1368,7544,1907,2025-05-03 18:19:00,2,Changed Mind,1571.85,Approved
1369,7549,145,2024-12-16 16:00:00,1,Defective Stitching,417.9,Approved
1370,7551,201,2024-09-11 16:30:00,1,Wrong Size,165.9,Approved
1371,7559,860,2025-08-28 13:01:00,3,Wrong Size,626.85,Approved
1372,7564,1028,2025-06-28 18:56:00,1,Changed Mind,1467.9,Approved
1373,7573,942,2024-04-05 22:05:00,3,Wrong Size,2201.85,Approved
1374,7574,719,2026-03-14 12:05:00,2,Changed Mind,207.9,Approved
1375,7577,1247,2025-07-27 17:48:00,1,Changed Mind,564.17,Approved
1376,7580,206,2025-09-14 17:56:00,2,Wrong Size,1887.9,Approved
1377,7584,1325,2026-05-15 14:05:00,3,Defective Stitching,2201.85,Approved
1378,7586,1164,2024-04-17 11:00:00,1,Color Bled,248.85,Approved
1379,7588,662,2025-10-24 17:49:00,1,Color Bled,313.95,Approved
1380,7594,681,2024-07-28 18:25:00,1,Wrong Size,2832.16,Approved
1381,7595,198,2025-04-20 19:03:00,1,Wrong Size,1886.85,Approved
1382,7597,1374,2025-06-21 15:20:00,1,Wrong Size,312.9,Approved
1383,7604,1388,2025-08-11 17:40:00,3,Fabric Quality,1256.85,Approved
