OrderID,CustomerID,StoreID,EmployeeID,OrderDate,PaymentMethod,Status,TotalAmount,DiscountAmount,TaxAmount
1956,3614,13,47,2024-07-14 10:00:00,Credit Card,Completed,4473.31,179.7,213.02
1957,4161,4,34,2025-03-09 19:04:00,UPI,Completed,1621.2,0.0,77.2
1958,2194,3,27,2025-01-13 22:07:00,Cash,Completed,4005.02,179.7,190.72
1959,4346,20,1,2024-02-20 16:22:00,Credit Card,Completed,6919.5,0.0,329.5
1960,5384,16,24,2025-05-31 12:26:00,Cash,Completed,3301.2,0.0,157.2
1961,3605,20,14,2025-08-01 19:03:00,UPI,Completed,3076.08,189.4,146.48
1962,427,4,34,2024-07-18 17:27:00,UPI,Completed,4642.57,269.5,221.07
1963,8485,4,34,2024-05-06 19:11:00,UPI,Completed,5291.16,49.8,251.96
1964,2880,12,18,2025-09-01 17:39:00,UPI,Completed,1361.95,99.9,64.86
1965,3153,1,42,2025-05-10 20:56:00,UPI,Completed,5031.6,0.0,239.6
1966,6529,20,1,2025-01-26 21:39:00,Credit Card,Completed,1695.96,79.8,80.76
1967,4948,8,5,2024-02-14 19:00:00,UPI,Completed,4163.67,174.6,198.27
1968,6480,2,36,2025-06-05 15:01:00,UPI,Completed,5945.41,119.7,283.12
1969,5812,9,49,2026-03-03 15:31:00,UPI,Completed,2092.65,0.0,99.65
1970,7705,3,9,2025-03-28 22:39:00,UPI,Completed,3822.0,0.0,182.0
1971,8385,16,24,2024-07-26 21:50:00,Debit Card,Completed,5555.76,49.8,264.56
1972,8426,2,36,2025-08-24 19:32:00,UPI,Completed,6061.23,419.4,288.63
1973,2976,15,13,2024-05-24 14:14:00,UPI,Completed,2932.65,0.0,139.65
1974,3717,18,48,2025-08-06 11:56:00,Debit Card,Cancelled,312.9,0.0,14.9
1975,193,1,8,2025-02-22 14:00:00,Debit Card,Cancelled,2304.75,0.0,109.75
1976,7210,8,38,2024-09-26 18:45:00,UPI,Completed,6200.25,429.0,295.25
1977,8574,16,24,2024-01-14 22:42:00,UPI,Completed,5544.21,15.8,264.01
1978,3333,5,25,2024-10-03 14:07:00,UPI,Completed,3990.42,139.6,190.02
1979,3686,1,8,2026-02-28 21:28:00,Credit Card,Completed,6573.1,29.9,313.01
1980,9023,13,40,2026-04-12 13:00:00,Credit Card,Completed,5894.81,24.9,280.71
1981,2342,7,7,2025-03-09 16:11:00,UPI,Completed,4869.9,0.0,231.9
1982,8559,5,10,2025-06-22 22:52:00,Debit Card,Completed,470.4,0.0,22.4
1983,6181,4,34,2025-01-30 18:58:00,UPI,Completed,2166.26,29.9,103.16
1984,5585,2,36,2025-10-10 17:23:00,Cash,Completed,8229.9,0.0,391.9
1985,6628,5,10,2024-03-01 16:07:00,UPI,Completed,3354.75,0.0,159.75
1986,1668,4,34,2025-03-21 13:02:00,UPI,Completed,3452.4,0.0,164.4
1987,7781,4,34,2024-01-04 11:30:00,UPI,Completed,691.0,39.9,32.91
1988,9902,5,32,2025-09-12 19:08:00,UPI,Completed,5426.61,79.8,258.41
1989,5307,15,13,2025-07-11 17:18:00,UPI,Cancelled,2411.85,0.0,114.85
1990,6895,18,48,2026-04-07 16:40:00,Cash,Completed,5133.45,0.0,244.45
1991,8904,17,31,2024-01-09 13:18:00,UPI,Completed,6297.17,89.7,299.87
1992,4819,11,28,2025-06-06 14:00:00,Credit Card,Completed,8283.45,0.0,394.45
1993,5393,13,47,2025-05-29 13:35:00,UPI,Completed,1047.9,0.0,49.9
1994,7275,15,13,2024-08-18 21:43:00,UPI,Completed,2091.6,0.0,99.6
1995,4285,18,48,2026-04-16 17:30:00,Credit Card,Cancelled,7938.11,29.9,378.0
1996,631,13,40,2025-08-08 17:10:00,Debit Card,Completed,5868.45,0.0,279.45
1997,1328,13,30,2026-03-27 12:59:00,UPI,Cancelled,3816.96,159.8,181.76
1998,7604,19,46,2025-08-16 14:43:00,UPI,Completed,2461.2,0.0,117.2
1999,8834,14,20,2025-07-09 14:36:00,UPI,Completed,1411.2,0.0,67.2
2000,1762,7,7,2024-03-22 16:59:00,UPI,Completed,634.41,29.8,30.21
2001,3841,2,43,2025-05-12 18:39:00,Credit Card,Completed,3184.86,59.8,151.66
2002,6073,2,36,2026-03-21 18:46:00,UPI,Completed,4968.6,0.0,236.6
2003,1773,10,3,2024-01-15 20:51:00,UPI,Completed,2251.51,149.7,107.22
2004,53,18,11,2025-06-06 20:24:00,UPI,Completed,5548.2,0.0,264.2
2005,7604,11,29,2026-04-14 14:23:00,UPI,Completed,5384.72,209.7,256.42
2006,279,15,13,2025-10-31 10:34:00,Cash,Completed,5817.0,0.0,277.0
2007,1192,3,27,2024-03-12 16:18:00,UPI,Completed,941.85,0.0,44.85
2008,7964,20,14,2024-05-01 10:00:00,Debit Card,Completed,6656.26,299.7,316.97
2009,2077,18,11,2025-09-20 14:42:00,Credit Card,Completed,6811.35,0.0,324.35
2010,8541,16,24,2024-09-19 18:29:00,UPI,Completed,5136.6,0.0,244.6
2011,9794,19,46,2024-09-30 20:28:00,Credit Card,Cancelled,3562.65,0.0,169.65
2012,6965,15,13,2025-04-21 13:56:00,UPI,Completed,2725.8,0.0,129.8
2013,9756,11,16,2024-11-23 16:56:00,Credit Card,Completed,4012.26,49.8,191.06
2014,8243,4,34,2025-07-02 15:41:00,Cash,Completed,6712.65,0.0,319.65
2015,6314,11,28,2026-01-20 20:10:00,Cash,Completed,6210.12,119.6,295.72
2016,6672,2,17,2024-03-06 15:44:00,UPI,Completed,2657.66,59.9,126.56
2017,5228,4,34,2024-02-05 14:17:00,UPI,Completed,8700.41,39.9,414.3
2018,36,18,11,2025-08-30 13:27:00,Credit Card,Cancelled,6447.0,0.0,307.0
2019,4969,1,45,2024-10-16 15:15:00,Debit Card,Completed,5745.6,0.0,273.6
2020,2934,6,21,2024-03-21 13:38:00,Cash,Completed,1149.75,0.0,54.75
2021,4559,16,24,2026-03-28 18:18:00,Debit Card,Completed,2755.41,119.8,131.21
2022,6691,10,22,2025-06-06 21:04:00,Cash,Completed,4087.65,0.0,194.65
2023,15,6,21,2024-11-06 12:29:00,UPI,Completed,6306.61,119.7,300.31
2024,7311,5,10,2025-04-27 20:17:00,UPI,Completed,5974.5,0.0,284.5
2025,9320,1,45,2024-11-11 18:24:00,Debit Card,Completed,888.3,0.0,42.3
2026,6185,2,17,2025-03-25 21:52:00,UPI,Completed,8090.77,229.5,385.27
2027,611,19,46,2026-02-24 19:07:00,UPI,Completed,8173.2,0.0,389.2
2028,7723,15,13,2026-03-24 10:09:00,Debit Card,Completed,2775.15,0.0,132.15
2029,320,9,49,2026-04-24 22:20:00,UPI,Completed,6182.5,99.9,294.4
2030,2304,20,14,2024-03-29 12:00:00,UPI,Completed,5095.12,239.5,242.62
2031,5944,17,31,2024-10-27 11:40:00,UPI,Completed,2252.25,0.0,107.25
2032,3555,6,21,2026-05-15 14:02:00,Debit Card,Completed,4139.1,0.0,197.1
2033,3296,19,46,2024-06-24 11:20:00,UPI,Completed,4228.35,0.0,201.35
2034,340,13,47,2025-06-09 22:02:00,UPI,Completed,1202.25,0.0,57.25
2035,873,1,6,2025-03-07 19:00:00,Cash,Completed,2196.6,0.0,104.6
2036,1654,13,30,2024-09-02 14:28:00,UPI,Completed,3868.51,209.7,184.22
2037,2734,1,45,2025-12-06 12:09:00,Cash,Completed,1277.01,79.8,60.81
2038,9432,12,18,2025-08-01 17:13:00,Debit Card,Completed,3353.7,0.0,159.7
2039,9359,7,33,2024-10-25 21:01:00,Credit Card,Completed,3645.6,0.0,173.6
2040,9642,11,28,2025-05-31 12:43:00,UPI,Completed,1152.9,0.0,54.9
2041,9284,5,10,2025-10-18 13:07:00,UPI,Cancelled,1308.4,49.9,62.31
2042,594,1,45,2025-01-15 11:55:00,UPI,Completed,3460.8,0.0,164.8
2043,8825,6,15,2026-04-18 13:45:00,Cash,Completed,7652.4,0.0,364.4
2044,5842,3,27,2024-04-18 18:11:00,Cash,Cancelled,5288.01,79.8,251.81
2045,3404,18,11,2024-05-28 22:44:00,UPI,Cancelled,3981.7,99.9,189.6
2046,588,18,11,2024-01-12 10:27:00,UPI,Cancelled,2249.1,0.0,107.1
2047,2393,11,28,2024-12-31 16:42:00,UPI,Completed,2807.07,219.6,133.67
2048,430,6,21,2025-09-21 11:00:00,Cash,Completed,7346.11,89.7,349.82
2049,8099,13,40,2025-10-04 13:00:00,Cash,Completed,6518.51,29.9,310.41
2050,4985,19,46,2025-03-15 14:32:00,Cash,Completed,4480.66,119.7,213.37
2051,6214,5,25,2024-02-04 14:43:00,Credit Card,Cancelled,2093.7,0.0,99.7
2052,3708,7,44,2025-02-13 11:44:00,UPI,Completed,1989.96,49.8,94.76
2053,6520,9,49,2025-03-10 21:00:00,Credit Card,Cancelled,6205.81,179.7,295.52
2054,9163,12,18,2026-01-01 18:35:00,Credit Card,Completed,4605.3,0.0,219.3
2055,9039,1,42,2025-11-27 10:05:00,UPI,Completed,5007.76,269.7,238.46
2056,7016,2,43,2025-03-30 22:09:00,Cash,Completed,6310.6,29.9,300.5
2057,5259,15,13,2025-07-01 15:57:00,Debit Card,Completed,2020.31,69.9,96.21
2058,5577,3,9,2024-09-15 10:18:00,UPI,Completed,775.01,59.9,36.91
2059,2431,1,6,2026-03-01 12:50:00,Credit Card,Completed,5904.89,259.3,281.19
2060,4929,19,46,2024-06-21 12:25:00,Credit Card,Completed,5412.01,239.7,257.72
2061,5774,4,34,2026-01-20 13:40:00,Cash,Completed,4298.7,0.0,204.7
2062,8708,1,45,2025-03-09 22:00:00,UPI,Completed,3248.7,0.0,154.7
2063,8105,2,43,2026-02-18 11:44:00,Credit Card,Completed,5377.15,69.9,256.06
2064,7935,4,34,2026-05-29 15:11:00,Cash,Completed,1464.75,0.0,69.75
2065,3468,7,7,2025-05-14 17:03:00,Credit Card,Cancelled,11050.83,409.4,526.23
2066,8198,3,27,2025-10-26 22:25:00,Credit Card,Completed,5528.57,174.7,263.27
2067,1288,17,50,2026-02-04 15:57:00,Debit Card,Completed,5897.95,69.9,280.86
2068,3590,2,43,2025-09-05 13:54:00,Cash,Completed,7356.51,79.8,350.31
2069,4093,18,48,2026-05-09 21:19:00,Cash,Completed,6262.73,285.5,298.23
2070,7422,2,17,2024-11-28 20:31:00,UPI,Completed,7018.41,49.8,334.21
2071,7778,1,42,2024-09-09 20:00:00,Credit Card,Completed,7125.3,0.0,339.3
2072,9990,9,49,2026-02-24 14:00:00,UPI,Completed,4979.1,0.0,237.1
2073,5922,20,1,2024-04-11 20:08:00,UPI,Cancelled,1726.2,0.0,82.2
2074,3738,4,34,2024-02-01 11:48:00,Debit Card,Completed,4620.21,119.8,220.01
2075,865,14,20,2025-04-29 20:16:00,Cash,Completed,5070.76,59.7,241.47
2076,9161,6,21,2025-06-11 13:30:00,Debit Card,Completed,1411.62,49.6,67.22
2077,6012,1,42,2026-03-13 16:03:00,UPI,Cancelled,5196.66,139.8,247.46
2078,251,1,8,2025-09-30 12:12:00,UPI,Completed,2700.7,19.9,128.61
2079,6562,7,33,2025-05-04 11:48:00,Debit Card,Completed,9686.56,209.7,461.27
2080,2740,12,18,2025-08-29 12:30:00,UPI,Cancelled,4192.65,0.0,199.65
2081,657,18,11,2025-06-11 15:00:00,Cash,Cancelled,2965.72,114.5,141.23
2082,8617,4,34,2025-08-26 13:53:00,Cash,Cancelled,5289.16,104.7,251.87
2083,1078,13,19,2026-04-01 21:00:00,Debit Card,Completed,1990.8,0.0,94.8
2084,7811,15,13,2025-07-05 18:28:00,UPI,Completed,575.4,0.0,27.4
2085,1901,14,20,2025-01-15 10:10:00,UPI,Completed,4401.6,0.0,209.6
2086,6096,1,8,2025-11-25 18:21:00,UPI,Completed,7653.45,0.0,364.45
2087,8070,19,46,2025-06-18 18:58:00,UPI,Completed,2199.75,0.0,104.75
2088,2781,15,13,2025-06-04 14:09:00,UPI,Completed,3300.15,0.0,157.15
2089,4144,20,1,2026-01-26 22:27:00,UPI,Completed,4981.2,0.0,237.2
2090,3884,12,18,2025-09-27 21:43:00,Cash,Completed,8647.8,0.0,411.8
2091,4011,3,9,2025-02-26 11:13:00,Credit Card,Completed,2933.7,0.0,139.7
2092,2060,18,48,2024-08-11 17:32:00,UPI,Completed,3667.97,99.7,174.67
2093,838,20,14,2024-03-02 14:31:00,UPI,Completed,7972.96,89.7,379.66
2094,2839,14,20,2025-03-17 20:54:00,UPI,Completed,2775.15,0.0,132.15
2095,7512,16,24,2024-07-16 14:49:00,Cash,Completed,3875.55,0.0,184.55
2096,2237,8,38,2025-04-14 19:54:00,Cash,Completed,3820.95,0.0,181.95
2097,7431,8,35,2025-12-31 18:00:00,Debit Card,Cancelled,5068.45,59.9,241.36
2098,1476,8,35,2025-04-18 13:44:00,UPI,Completed,4348.05,0.0,207.05
2099,1613,6,15,2025-03-24 16:12:00,UPI,Cancelled,3783.47,89.7,180.17
2100,5670,17,39,2025-03-10 12:00:00,UPI,Completed,7863.45,0.0,374.45
2101,333,3,9,2025-03-11 10:46:00,UPI,Cancelled,1466.85,0.0,69.85
2102,6984,19,46,2025-05-30 22:28:00,Cash,Completed,7233.45,0.0,344.45
2103,5989,11,28,2024-11-14 10:19:00,Cash,Completed,6036.98,289.5,287.48
2104,1210,3,27,2024-04-22 14:00:00,Credit Card,Completed,3018.75,0.0,143.75
2105,7876,17,23,2026-05-18 16:11:00,UPI,Completed,4041.45,0.0,192.45
2106,8064,11,12,2025-11-19 15:00:00,Credit Card,Completed,5027.4,0.0,239.4
2107,6100,18,48,2024-10-19 18:16:00,UPI,Completed,6785.41,74.7,323.12
2108,9275,7,7,2024-01-20 18:00:00,UPI,Completed,2305.8,0.0,109.8
2109,4070,17,23,2024-06-18 11:41:00,Credit Card,Completed,3766.88,223.5,179.38
2110,9452,20,1,2024-07-12 17:27:00,UPI,Completed,5154.56,29.9,245.46
2111,9176,15,13,2024-06-23 15:00:00,Credit Card,Completed,4452.0,0.0,212.0
2112,6848,11,28,2024-03-09 11:26:00,Credit Card,Completed,4855.31,14.9,231.21
2113,3541,3,9,2026-05-27 18:00:00,UPI,Completed,5828.76,139.8,277.56
2114,9880,10,22,2025-01-13 11:44:00,Debit Card,Completed,4034.1,0.0,192.1
2115,1213,13,40,2026-02-17 13:00:00,UPI,Completed,6176.62,143.5,294.12
2116,9734,3,27,2024-10-26 19:13:00,UPI,Completed,2848.97,79.7,135.67
2117,2748,20,14,2024-03-10 10:00:00,Debit Card,Completed,4612.86,199.8,219.66
2118,6662,11,16,2024-11-01 20:45:00,UPI,Completed,4901.82,97.6,233.42
2119,1210,18,48,2025-04-24 20:39:00,UPI,Completed,2650.62,169.6,126.22
2120,3733,9,49,2024-05-08 10:55:00,UPI,Cancelled,2303.7,0.0,109.7
2121,9652,15,13,2026-06-05 14:11:00,Credit Card,Completed,5138.7,0.0,244.7
2122,7245,12,18,2025-06-30 17:33:00,Credit Card,Completed,4188.45,0.0,199.45
2123,5471,20,1,2024-08-02 11:54:00,UPI,Completed,4597.11,159.8,218.91
2124,3650,16,24,2024-04-20 22:12:00,UPI,Completed,2671.2,0.0,127.2
2125,4076,12,18,2024-09-04 21:08:00,UPI,Completed,1477.66,23.7,70.37
2126,78,16,24,2024-09-11 13:07:00,UPI,Completed,2725.8,0.0,129.8
2127,2926,19,46,2025-06-06 19:21:00,Debit Card,Completed,7180.11,149.8,341.91
2128,6994,1,6,2025-08-16 11:25:00,UPI,Cancelled,5908.56,59.8,281.36
2129,8347,8,5,2025-05-20 15:56:00,Credit Card,Completed,4998.32,189.7,238.02
2130,781,20,14,2026-04-11 21:00:00,UPI,Completed,2254.35,0.0,107.35
2131,9280,1,8,2025-01-25 16:02:00,Debit Card,Completed,5130.51,99.8,244.31
2132,7152,16,24,2024-06-04 22:08:00,Credit Card,Cancelled,2573.97,89.6,122.57
2133,7508,11,12,2024-02-03 13:50:00,UPI,Completed,3351.6,0.0,159.6
2134,5888,20,14,2025-03-17 15:25:00,Cash,Completed,2179.07,119.7,103.77
2135,7581,14,20,2025-01-07 10:26:00,UPI,Completed,3876.6,0.0,184.6
2136,9575,3,27,2025-02-07 12:27:00,UPI,Completed,1192.91,59.9,56.81
2137,4741,1,42,2025-05-20 21:08:00,Debit Card,Completed,6267.76,269.7,298.47
2138,7986,12,18,2024-07-30 19:39:00,UPI,Completed,2194.5,0.0,104.5
2139,7689,12,18,2025-05-21 20:38:00,UPI,Completed,7818.51,39.8,372.31
2140,5241,13,30,2024-09-21 17:00:00,UPI,Cancelled,5572.66,179.7,265.37
2141,416,11,28,2026-04-07 20:54:00,Cash,Completed,2935.8,0.0,139.8
2142,5812,16,24,2026-03-22 14:44:00,UPI,Completed,991.2,0.0,47.2
2143,3343,14,20,2024-05-01 21:58:00,Credit Card,Completed,4086.91,299.7,194.62
2144,7151,16,24,2024-05-12 17:05:00,UPI,Cancelled,5920.95,0.0,281.95
2145,461,2,43,2024-08-16 21:36:00,Credit Card,Completed,7386.23,299.5,351.73
2146,4109,11,28,2024-08-19 17:18:00,Cash,Completed,3682.56,34.8,175.36
2147,50,7,44,2026-01-31 18:17:00,UPI,Completed,1886.85,0.0,89.85
2148,2330,3,27,2024-07-15 18:41:00,UPI,Completed,6288.45,0.0,299.45
2149,476,8,38,2025-02-12 13:32:00,UPI,Completed,4617.9,0.0,219.9
2150,5509,8,35,2024-04-14 10:35:00,Cash,Completed,5232.15,0.0,249.15
2151,6298,4,34,2024-03-05 11:01:00,UPI,Completed,6607.65,0.0,314.65
2152,3859,19,46,2024-12-08 21:53:00,UPI,Completed,2094.75,0.0,99.75
2153,6313,5,25,2024-08-01 19:29:00,UPI,Completed,6604.5,0.0,314.5
2154,9057,11,28,2024-06-10 17:00:00,UPI,Cancelled,3565.8,0.0,169.8
2155,1395,15,13,2024-04-07 21:42:00,Credit Card,Completed,2597.91,119.8,123.71
2156,2422,20,1,2025-08-30 12:14:00,Cash,Completed,5556.6,0.0,264.6
2157,1442,15,13,2024-01-18 16:10:00,Debit Card,Completed,3249.75,0.0,154.75
2158,9413,10,22,2024-01-27 18:43:00,Credit Card,Completed,2355.15,0.0,112.15
2159,4029,4,34,2026-02-18 13:20:00,Debit Card,Completed,6287.4,0.0,299.4
2160,3530,18,11,2026-06-27 13:00:00,UPI,Completed,8491.35,0.0,404.35
2161,2071,10,3,2025-08-29 14:28:00,UPI,Cancelled,5147.31,89.8,245.11
2162,8933,8,35,2024-06-13 18:56:00,Debit Card,Completed,5906.57,119.7,281.26
2163,30,20,1,2026-05-05 20:20:00,UPI,Completed,6394.5,0.0,304.5
2164,7641,16,24,2024-01-20 22:28:00,Debit Card,Completed,5784.66,179.8,275.46
2165,4092,10,3,2025-09-24 19:11:00,Credit Card,Completed,1831.31,49.9,87.21
2166,6327,2,43,2025-08-01 12:52:00,UPI,Completed,6129.38,149.5,291.88
2167,2166,1,45,2025-10-09 12:34:00,UPI,Completed,3155.46,139.8,150.26
2168,9409,20,14,2024-02-14 11:48:00,UPI,Cancelled,2419.41,39.8,115.21
2169,1034,12,18,2025-08-14 16:37:00,Debit Card,Completed,6945.85,24.9,330.75
2170,3566,12,18,2025-02-21 14:59:00,Debit Card,Completed,5551.56,199.8,264.36
2171,6856,10,22,2025-03-31 15:00:00,UPI,Completed,2701.97,119.7,128.67
2172,948,20,1,2025-06-26 19:18:00,Cash,Completed,3173.31,119.8,151.11
2173,3432,6,21,2025-02-22 15:17:00,Debit Card,Completed,1646.72,74.7,78.42
2174,3556,5,10,2025-08-04 14:04:00,UPI,Completed,4743.38,219.5,225.88
2175,7137,2,37,2025-02-10 11:00:00,Cash,Cancelled,5741.51,19.9,273.41
2176,3120,4,34,2024-04-27 18:55:00,Credit Card,Completed,1277.95,79.9,60.86
2177,277,13,47,2026-01-19 11:05:00,UPI,Completed,1360.8,0.0,64.8
2178,5905,10,22,2024-01-14 19:44:00,UPI,Completed,5814.9,0.0,276.9
2179,1059,1,42,2025-09-19 12:24:00,Cash,Cancelled,5661.08,399.5,269.58
2180,2849,7,33,2024-06-30 17:26:00,Cash,Cancelled,5640.7,19.9,268.61
2181,2658,20,14,2025-03-03 10:58:00,Credit Card,Completed,4176.69,198.2,198.89
2182,7799,16,24,2025-08-18 15:17:00,UPI,Completed,1316.81,19.9,62.71
2183,4107,5,10,2025-10-02 19:19:00,UPI,Completed,1991.85,0.0,94.85
2184,8580,5,25,2026-05-24 11:53:00,Credit Card,Completed,3208.28,339.5,152.78
2185,7573,2,36,2025-02-12 15:55:00,UPI,Cancelled,4212.81,179.8,200.61
2186,5633,5,25,2024-07-07 12:04:00,Debit Card,Completed,4734.87,179.6,225.47
2187,1657,15,13,2025-06-06 20:56:00,Cash,Completed,835.8,0.0,39.8
2188,8654,4,34,2026-01-05 20:10:00,Credit Card,Completed,8545.0,99.9,406.9
2189,4172,16,24,2025-04-24 12:07:00,Cash,Completed,2131.61,14.9,101.5
2190,4153,19,46,2026-01-09 18:13:00,Cash,Completed,491.5,29.9,23.41
2191,6330,8,38,2024-05-21 17:34:00,UPI,Completed,3007.3,29.9,143.21
2192,9825,8,38,2024-01-09 15:47:00,UPI,Completed,6169.8,0.0,293.8
2193,7338,20,1,2025-05-27 13:53:00,UPI,Completed,7376.46,159.8,351.26
2194,7526,15,13,2024-05-30 10:38:00,UPI,Completed,3081.96,15.8,146.76
2195,1816,14,20,2025-12-20 21:16:00,UPI,Cancelled,3925.95,0.0,186.95
2196,2610,12,18,2025-02-12 11:37:00,Debit Card,Completed,6079.5,0.0,289.5
2197,2022,15,13,2025-11-05 18:07:00,Debit Card,Completed,3695.26,119.7,175.97
2198,2009,20,1,2025-12-28 17:46:00,Cash,Completed,3051.41,14.9,145.31
2199,7967,2,43,2024-05-31 14:31:00,Cash,Completed,1297.9,59.9,61.81
2200,9371,13,19,2025-02-02 16:47:00,Credit Card,Cancelled,1045.8,0.0,49.8
2201,772,4,34,2026-03-27 22:28:00,Debit Card,Completed,3615.15,0.0,172.15
2202,6304,2,36,2025-08-20 13:47:00,Debit Card,Completed,1990.8,0.0,94.8
2203,827,20,1,2024-12-14 10:27:00,UPI,Completed,7129.5,0.0,339.5
2204,989,2,36,2025-09-08 19:31:00,Credit Card,Completed,2567.36,49.9,122.26
2205,4282,19,46,2026-02-27 18:38:00,UPI,Completed,1780.8,0.0,84.8
2206,5590,4,34,2025-01-23 10:15:00,UPI,Completed,1192.8,0.0,56.8
2207,1300,17,26,2024-07-13 20:18:00,UPI,Completed,8721.51,179.8,415.31
2208,6059,17,31,2025-03-28 14:14:00,Cash,Completed,2200.8,0.0,104.8
2209,4910,15,13,2026-04-18 16:59:00,UPI,Completed,5052.81,179.8,240.61
2210,3679,20,14,2026-01-17 21:26:00,Cash,Completed,4038.72,244.6,192.32
2211,8162,8,38,2026-04-02 18:04:00,UPI,Completed,2672.25,0.0,127.25
2212,3117,19,46,2025-06-20 15:28:00,UPI,Completed,5765.86,299.7,274.56
2213,4510,5,32,2025-09-06 10:07:00,Credit Card,Completed,7155.96,119.8,340.76
2214,1090,3,9,2026-02-23 19:57:00,Credit Card,Completed,3664.81,149.7,174.51
2215,1899,5,10,2024-03-21 12:16:00,Credit Card,Completed,3558.76,54.7,169.47
2216,4693,4,34,2026-01-06 22:21:00,UPI,Cancelled,9437.72,299.7,449.42
2217,189,11,12,2024-10-12 16:37:00,UPI,Completed,6788.46,179.8,323.26
2218,748,12,18,2024-11-20 16:49:00,Cash,Completed,3274.53,119.4,155.93
2219,5039,11,12,2024-10-19 15:49:00,Credit Card,Completed,6603.76,149.7,314.47
2220,7291,2,37,2024-11-12 14:00:00,UPI,Completed,3011.72,74.7,143.42
2221,3076,2,17,2025-06-30 12:35:00,UPI,Cancelled,8215.51,209.7,391.22
2222,7934,14,20,2025-09-26 11:03:00,UPI,Completed,3900.86,79.9,185.76
2223,1498,8,35,2026-02-20 11:59:00,UPI,Completed,3931.2,0.0,187.2
2224,4189,19,46,2026-04-08 22:25:00,Cash,Completed,1843.91,39.9,87.81
2225,7520,8,5,2026-04-01 12:00:00,UPI,Completed,3574.51,239.7,170.22
2226,9728,5,32,2024-03-02 17:00:00,UPI,Completed,875.7,0.0,41.7
2227,9599,14,20,2025-09-13 20:15:00,UPI,Completed,5331.38,109.5,253.88
2228,4825,8,5,2025-03-20 13:10:00,UPI,Completed,9429.0,0.0,449.0
2229,6906,3,9,2026-03-24 16:38:00,Debit Card,Completed,7335.3,0.0,349.3
2230,2100,11,16,2024-02-05 18:30:00,Credit Card,Completed,5047.45,49.9,240.35
2231,6926,12,18,2025-09-15 15:00:00,Cash,Completed,2917.01,14.9,138.91
2232,762,9,49,2024-08-03 13:00:00,Debit Card,Completed,6232.8,0.0,296.8
2233,5235,3,27,2024-07-18 11:44:00,Credit Card,Cancelled,1361.85,0.0,64.85
2234,9370,10,22,2026-02-13 18:03:00,UPI,Completed,2409.75,0.0,114.75
2235,2513,2,17,2026-05-11 17:40:00,Cash,Completed,5451.6,0.0,259.6
2236,5756,12,18,2025-04-03 17:26:00,UPI,Completed,8647.07,199.7,411.77
2237,7967,15,13,2024-12-22 10:48:00,Credit Card,Cancelled,7417.83,269.4,353.23
2238,268,2,36,2025-01-31 12:31:00,UPI,Completed,2356.2,0.0,112.2
2239,1206,9,49,2025-11-21 16:43:00,UPI,Completed,2724.75,0.0,129.75
2240,7334,16,24,2026-02-23 21:00:00,Debit Card,Completed,4841.86,79.7,230.57
2241,7580,1,6,2026-02-01 19:26:00,Credit Card,Cancelled,5070.66,109.8,241.46
2242,6638,15,13,2025-03-15 17:09:00,Cash,Completed,1517.25,0.0,72.25
2243,2745,14,20,2024-06-03 17:27:00,UPI,Completed,7639.9,59.9,363.81
2244,6239,18,48,2024-05-14 19:37:00,Cash,Completed,3625.76,39.9,172.66
2245,5611,2,43,2026-06-01 17:59:00,Credit Card,Cancelled,5294.1,0.0,252.1
2246,2921,20,1,2025-04-25 15:53:00,Debit Card,Cancelled,8403.89,534.3,400.19
2247,7909,8,35,2024-05-06 10:55:00,Credit Card,Completed,5607.42,249.6,267.02
2248,5476,7,7,2026-04-13 16:37:00,UPI,Cancelled,5241.6,0.0,249.6
2249,4461,18,48,2024-03-25 16:13:00,Debit Card,Completed,6457.81,239.7,307.51
2250,1553,4,34,2024-04-24 16:45:00,UPI,Cancelled,3897.81,179.8,185.61
2251,7744,14,20,2025-01-15 10:13:00,UPI,Completed,6236.37,149.6,296.97
2252,2265,19,46,2026-04-04 11:20:00,Debit Card,Cancelled,8576.4,0.0,408.4
2253,1708,6,21,2024-10-23 20:00:00,Cash,Completed,3878.7,0.0,184.7
2254,1432,16,24,2024-11-07 22:00:00,UPI,Completed,3247.86,199.8,154.66
2255,2465,13,19,2024-04-26 17:51:00,Credit Card,Completed,8247.33,269.4,392.73
2256,3582,16,24,2024-02-24 15:58:00,Cash,Cancelled,4821.6,0.0,229.6
2257,7541,14,20,2026-02-20 21:05:00,UPI,Completed,2179.8,0.0,103.8
2258,2167,18,11,2025-04-29 12:06:00,UPI,Cancelled,3509.1,0.0,167.1
2259,9950,11,12,2025-04-05 11:43:00,Cash,Cancelled,5764.6,99.9,274.51
2260,1853,16,24,2026-03-12 17:00:00,UPI,Completed,5631.25,24.9,268.15
2261,6935,11,12,2025-04-07 12:00:00,Cash,Completed,1779.75,0.0,84.75
2262,3951,15,13,2025-11-26 11:56:00,Credit Card,Completed,8071.35,0.0,384.35
2263,7380,12,18,2026-01-14 13:16:00,Debit Card,Cancelled,827.51,59.9,39.41
2264,9206,14,20,2025-01-05 16:22:00,UPI,Completed,2783.55,0.0,132.55
2265,6554,12,18,2025-01-26 21:09:00,Credit Card,Completed,2510.55,0.0,119.55
2266,8048,16,24,2026-06-01 19:31:00,UPI,Cancelled,1149.75,0.0,54.75
