OrderID,CustomerID,StoreID,EmployeeID,OrderDate,PaymentMethod,Status,TotalAmount,DiscountAmount,TaxAmount
3639,7950,7,20,2024-11-18 16:14:00,PayPal,Completed,3132.2,113.2,149.15
3640,1210,18,29,2025-04-24 18:39:00,Cash,Completed,2641.04,58.04,125.76
3641,7881,5,9,2026-06-08 17:00:00,Credit Card,Cancelled,4685.4,0.0,223.11
3642,9652,15,44,2026-06-05 12:11:00,Gift Card,Completed,3481.47,467.19,165.78
3643,5873,14,33,2025-04-03 16:40:00,UPI,Completed,5017.2,492.09,238.91
3644,9820,10,27,2026-04-07 16:12:00,Debit Card,Completed,3123.37,277.41,148.73
3645,4221,9,45,2025-05-23 11:02:00,Credit Card,Completed,3897.22,749.36,185.58
3646,5304,5,37,2026-06-16 09:04:00,PayPal,Completed,1527.85,245.21,72.75
3647,4248,2,46,2025-05-11 12:15:00,Debit Card,Completed,1637.44,384.46,77.97
3648,1564,6,37,2025-05-17 16:38:00,Cash,Completed,6428.12,161.33,306.1
3649,3980,3,1,2026-01-10 18:27:00,Credit Card,Completed,2226.7,220.0,106.03
3650,999,2,46,2024-01-15 15:18:00,Gift Card,Completed,3907.82,228.34,186.09
3651,9710,3,1,2025-06-19 13:24:00,Cash,Completed,4816.26,984.86,229.35
3652,1268,15,7,2025-03-01 10:45:00,Debit Card,Completed,3421.46,201.02,162.93
3653,4587,14,26,2024-02-08 18:32:00,Gift Card,Completed,6125.24,385.2,291.68
3654,7384,6,27,2025-01-09 18:07:00,Credit Card,Cancelled,2891.66,175.58,137.7
3655,1495,12,6,2024-04-04 20:34:00,UPI,Completed,10599.85,408.69,504.75
3656,5345,13,12,2025-06-27 16:10:00,PayPal,Completed,2329.89,246.55,110.95
3657,1244,16,22,2024-05-25 14:10:00,Cash,Completed,2183.48,47.88,103.98
3658,4509,16,35,2024-05-18 17:39:00,UPI,Completed,2458.93,511.79,117.09
3659,160,9,49,2024-01-02 08:55:00,PayPal,Completed,4183.38,0.0,199.21
3660,9237,13,12,2025-04-08 16:02:00,Debit Card,Completed,1934.96,146.16,92.14
3661,3829,7,20,2025-02-12 18:30:00,UPI,Completed,5659.65,0.0,269.51
3662,6756,14,33,2024-09-18 13:45:00,UPI,Completed,1264.28,171.73,60.2
3663,9442,6,44,2025-04-20 11:17:00,Gift Card,Completed,3975.2,178.41,189.3
3664,4847,13,12,2024-02-08 11:34:00,UPI,Completed,3940.22,601.47,187.63
3665,9508,13,12,2024-02-26 20:38:00,Debit Card,Cancelled,7950.07,540.01,378.57
3666,6265,14,26,2024-07-11 10:31:00,Credit Card,Completed,4531.82,481.09,215.8
3667,9627,15,2,2024-02-04 15:14:00,Gift Card,Completed,2664.08,346.22,126.86
3668,4970,3,1,2024-06-19 14:04:00,PayPal,Completed,2263.43,380.41,107.78
3669,5955,19,36,2025-08-08 12:20:00,Gift Card,Completed,4972.76,292.86,236.8
3670,4352,17,42,2026-04-08 14:54:00,PayPal,Completed,3621.1,622.27,172.43
3671,6880,16,18,2024-04-29 10:05:00,PayPal,Completed,5227.42,953.82,248.92
3672,2903,20,43,2025-09-22 15:20:00,PayPal,Completed,1693.58,88.56,80.65
3673,8090,16,22,2024-03-10 08:03:00,Debit Card,Completed,2356.75,427.68,112.23
3674,4283,9,49,2025-01-06 14:44:00,Cash,Completed,4486.35,358.1,213.64
3675,1228,2,46,2024-07-11 17:15:00,Gift Card,Completed,4038.42,636.79,192.31
3676,1711,3,1,2024-02-24 19:41:00,Credit Card,Completed,6549.9,66.0,311.9
3677,9511,5,37,2024-04-28 16:59:00,Cash,Completed,3597.48,62.05,171.31
3678,8062,7,20,2024-07-02 17:11:00,UPI,Cancelled,3534.16,592.98,168.29
3679,9552,15,8,2026-04-20 18:09:00,PayPal,Completed,7837.27,281.71,373.2
3680,8875,6,49,2026-06-07 20:48:00,Credit Card,Cancelled,5637.17,502.69,268.44
3681,4029,4,15,2026-02-18 11:20:00,PayPal,Completed,4195.62,468.53,199.79
3682,5011,7,20,2025-05-31 21:15:00,Debit Card,Completed,6229.83,307.75,296.66
3683,4855,8,47,2024-09-21 15:05:00,Gift Card,Completed,2149.58,46.29,102.36
3684,9872,18,47,2025-07-22 09:07:00,UPI,Completed,3248.56,193.72,154.69
3685,7060,19,36,2024-10-23 13:01:00,UPI,Completed,1045.43,199.99,49.78
3686,5864,3,1,2025-03-09 09:38:00,PayPal,Completed,6088.68,354.95,289.94
3687,1346,8,47,2024-10-26 19:21:00,PayPal,Completed,5008.16,637.93,238.48
3688,4156,20,29,2024-05-04 15:20:00,Credit Card,Completed,4390.72,175.2,209.08
3689,7280,19,14,2025-08-15 10:42:00,Cash,Completed,3961.47,251.47,188.64
3690,2980,18,48,2026-02-19 08:30:00,Debit Card,Completed,4924.4,347.71,234.5
3691,4966,8,25,2026-05-23 10:20:00,UPI,Completed,4379.62,735.15,208.55
3692,8756,3,1,2026-03-02 11:11:00,Gift Card,Cancelled,5709.82,519.49,271.9
3693,8595,17,42,2026-03-01 13:51:00,Debit Card,Completed,5579.73,377.59,265.7
3694,3000,14,26,2025-08-07 09:15:00,Credit Card,Completed,3688.64,268.68,175.65
3695,7552,11,34,2026-05-15 20:03:00,PayPal,Completed,5285.67,445.05,251.7
3696,2813,14,26,2025-01-10 12:37:00,Credit Card,Completed,2859.79,514.32,136.18
3697,9792,2,46,2025-07-03 08:31:00,Cash,Completed,9850.58,1049.32,469.07
3698,4537,6,43,2025-08-15 11:00:00,Credit Card,Completed,3817.79,286.67,181.8
3699,3513,15,2,2026-03-14 14:26:00,Gift Card,Completed,663.61,84.27,31.6
3700,4973,17,42,2025-12-06 09:00:00,Debit Card,Completed,3033.41,117.29,144.45
3701,7659,15,2,2026-06-08 13:16:00,Credit Card,Cancelled,3146.05,319.63,149.81
3702,7429,16,35,2024-06-09 17:58:00,Credit Card,Cancelled,3508.64,426.74,167.08
3703,7572,14,26,2025-12-15 12:53:00,Debit Card,Cancelled,3219.8,237.07,153.32
3704,409,2,46,2026-05-02 15:20:00,Cash,Completed,7804.04,603.26,371.62
3705,9523,12,31,2025-01-06 10:17:00,Credit Card,Completed,7428.42,596.53,353.73
3706,7821,3,1,2024-01-23 13:10:00,PayPal,Completed,2693.16,546.38,128.25
3707,7573,2,46,2025-02-12 13:55:00,Debit Card,Cancelled,2902.14,533.3,138.2
3708,5633,5,37,2024-07-07 21:10:00,Credit Card,Completed,2566.21,71.98,122.2
3709,5078,8,25,2025-01-09 20:03:00,Debit Card,Completed,8395.59,194.29,399.79
3710,1065,2,46,2025-01-20 19:40:00,Debit Card,Cancelled,1606.49,216.22,76.5
3711,8426,8,47,2025-12-07 10:36:00,UPI,Completed,690.01,48.3,32.86
3712,7383,15,7,2024-05-05 14:48:00,PayPal,Completed,2822.16,494.76,134.39
3713,4635,8,5,2026-01-05 19:16:00,PayPal,Completed,7656.48,699.92,364.59
3714,2702,12,48,2025-07-12 19:51:00,UPI,Completed,4171.28,119.77,198.63
3715,9618,7,20,2024-08-16 18:25:00,Gift Card,Completed,6653.53,383.13,316.83
3716,4777,19,38,2024-12-15 20:48:00,Cash,Completed,3264.42,282.46,155.45
3717,4444,5,37,2024-06-21 21:01:00,UPI,Cancelled,7613.44,872.27,362.54
3718,4309,2,46,2024-10-14 13:24:00,Debit Card,Cancelled,6429.68,364.41,306.18
3719,228,16,22,2025-02-17 13:35:00,PayPal,Completed,6658.11,395.29,317.05
3720,1081,6,32,2025-03-01 12:24:00,PayPal,Completed,4187.15,438.27,199.39
3721,6793,1,32,2025-07-02 09:19:00,Credit Card,Completed,8763.53,344.66,417.31
3722,8006,14,33,2026-06-13 15:37:00,Debit Card,Completed,3884.5,583.56,184.98
3723,9971,7,20,2025-08-07 12:03:00,Credit Card,Cancelled,2972.15,235.62,141.53
3724,3481,7,20,2025-05-15 18:54:00,UPI,Completed,2367.1,36.61,112.72
3725,6304,2,46,2025-08-20 11:47:00,PayPal,Completed,2898.32,34.41,138.02
3726,827,20,29,2024-12-14 08:27:00,Debit Card,Completed,3963.2,14.99,188.72
3727,970,5,41,2025-09-27 15:44:00,Debit Card,Completed,4113.17,308.86,195.87
3728,1641,17,42,2025-08-20 13:49:00,PayPal,Completed,2541.22,0.0,121.01
3729,623,8,5,2025-04-15 08:26:00,Gift Card,Completed,3868.37,526.76,184.21
3730,6029,17,42,2025-01-17 13:36:00,Credit Card,Completed,1740.82,0.0,82.9
3731,7516,17,42,2026-04-18 14:59:00,Cash,Completed,8550.39,432.31,407.16
3732,3679,20,43,2026-01-17 19:26:00,UPI,Completed,8588.42,518.66,408.97
3733,8162,8,47,2026-04-02 16:04:00,Cash,Completed,4224.56,291.51,201.17
3734,3117,19,38,2025-08-03 08:33:00,Cash,Completed,3428.74,377.57,163.27
3735,1186,17,42,2025-11-23 18:33:00,Debit Card,Completed,2173.24,175.49,103.49
3736,8711,4,23,2024-08-23 17:12:00,Cash,Completed,6361.23,613.7,302.92
3737,1966,3,1,2025-10-06 15:06:00,UPI,Completed,1259.23,0.0,59.96
3738,632,12,31,2024-01-30 14:02:00,Credit Card,Cancelled,9078.67,639.66,432.32
3739,9144,17,42,2026-02-20 17:37:00,Gift Card,Completed,5032.89,234.76,239.66
3740,4752,10,28,2024-08-26 13:42:00,Gift Card,Completed,2572.27,440.56,122.49
3741,293,17,42,2025-06-28 16:08:00,Debit Card,Completed,3455.58,226.74,164.55
3742,165,17,42,2024-11-25 10:45:00,Credit Card,Completed,3094.28,243.84,147.35
3743,6211,11,40,2026-03-04 08:11:00,PayPal,Completed,1322.98,134.58,63.0
3744,659,9,49,2024-10-01 08:45:00,Debit Card,Completed,3756.34,574.91,178.87
3745,1922,18,11,2025-07-20 13:41:00,Gift Card,Cancelled,7520.83,690.63,358.13
3746,6747,17,42,2025-09-26 09:03:00,Debit Card,Completed,3974.22,561.11,189.25
3747,1498,8,25,2026-02-20 09:59:00,Cash,Completed,6486.92,822.99,308.9
3748,4189,19,14,2026-04-08 20:25:00,UPI,Completed,1436.63,116.32,68.41
3749,7520,8,5,2025-05-03 17:09:00,Debit Card,Completed,3380.95,506.55,161.0
3750,9728,5,41,2026-05-23 15:11:00,Credit Card,Cancelled,2064.99,263.99,98.33
3751,4781,19,36,2025-08-17 18:00:00,PayPal,Cancelled,2742.87,389.11,130.61
3752,9757,9,45,2024-02-09 08:31:00,Cash,Completed,1920.94,39.13,91.47
3753,8412,4,15,2025-05-01 08:35:00,Credit Card,Completed,5341.69,763.59,254.37
3754,4696,6,43,2026-05-29 21:33:00,Cash,Completed,7896.95,549.38,376.05
3755,5585,7,20,2024-02-11 14:24:00,PayPal,Completed,6640.6,724.93,316.22
3756,1542,2,46,2025-12-10 18:49:00,Credit Card,Completed,2032.09,270.49,96.77
3757,8182,16,16,2026-02-28 17:44:00,Credit Card,Completed,13783.21,364.93,656.34
3758,762,9,49,2024-08-03 21:00:00,Debit Card,Completed,8819.44,745.07,419.97
3759,7415,3,1,2026-02-18 13:04:00,UPI,Completed,1305.88,0.0,62.19
3760,3870,2,46,2025-01-27 20:35:00,Credit Card,Completed,4231.95,189.58,201.52
3761,3344,10,27,2024-11-29 11:25:00,Cash,Cancelled,4276.93,105.97,203.66
3762,2402,11,11,2024-12-25 13:42:00,UPI,Completed,5421.94,675.37,258.19
3763,5191,4,15,2026-03-15 19:35:00,Credit Card,Cancelled,6689.07,991.79,318.53
3764,4342,13,12,2024-01-17 08:12:00,UPI,Completed,4326.87,755.38,206.04
3765,7084,12,3,2025-09-15 08:21:00,UPI,Completed,9676.68,394.17,460.79
3766,227,13,12,2025-07-19 17:53:00,Credit Card,Completed,3385.49,205.42,161.21
3767,7302,17,42,2024-05-10 09:55:00,Gift Card,Completed,3125.0,484.45,148.81
3768,5807,16,4,2026-01-13 08:59:00,UPI,Completed,5548.26,128.34,264.2
3769,3923,10,27,2025-01-11 16:17:00,Credit Card,Completed,4576.58,497.58,217.93
3770,8970,2,46,2024-09-20 19:33:00,PayPal,Completed,1775.89,157.93,84.57
3771,2158,20,43,2026-04-10 14:05:00,Cash,Completed,3835.07,336.79,182.62
3772,4960,11,11,2025-02-08 21:30:00,Gift Card,Cancelled,6890.39,691.59,328.11
3773,2921,20,29,2025-04-25 13:53:00,PayPal,Cancelled,3351.01,0.0,159.57
3774,5374,6,19,2024-11-09 16:09:00,Gift Card,Cancelled,2681.03,223.1,127.67
3775,6126,4,23,2026-01-02 14:46:00,PayPal,Completed,2441.22,30.46,116.25
3776,4338,15,7,2024-10-14 13:51:00,Cash,Cancelled,1300.19,300.3,61.91
3777,3134,9,45,2025-06-07 12:30:00,Credit Card,Completed,3785.07,122.34,180.24
3778,2682,9,45,2024-11-08 21:06:00,Debit Card,Completed,7948.72,427.37,378.51
3779,4163,17,42,2025-07-22 11:45:00,Gift Card,Completed,3223.1,476.61,153.48
3780,8652,5,41,2026-03-22 18:56:00,Credit Card,Completed,5735.05,136.15,273.1
3781,6908,16,16,2026-01-04 11:35:00,Cash,Completed,3532.94,531.75,168.24
3782,4145,11,30,2025-08-24 09:00:00,Debit Card,Completed,5895.13,502.21,280.72
3783,6240,8,5,2024-04-23 11:42:00,Gift Card,Completed,990.88,8.24,47.19
3784,7984,5,9,2025-05-25 13:00:00,PayPal,Completed,1161.76,119.82,55.32
3785,9912,6,27,2024-02-05 13:57:00,Credit Card,Completed,4408.66,358.52,209.94
3786,281,10,28,2024-06-21 08:34:00,PayPal,Completed,4566.25,480.5,217.44
3787,9132,19,14,2026-04-26 09:31:00,Cash,Cancelled,3255.89,278.37,155.04
3788,9342,19,36,2024-08-22 21:17:00,PayPal,Cancelled,8328.13,57.22,396.58
3789,1492,9,49,2025-04-04 16:47:00,UPI,Completed,1275.83,132.05,60.75
3790,6871,20,43,2026-06-20 21:47:00,Gift Card,Cancelled,1257.77,63.05,59.89
3791,4228,20,43,2025-10-16 09:11:00,PayPal,Completed,3790.41,248.17,180.5
3792,5866,10,19,2026-06-24 13:09:00,Gift Card,Completed,7842.16,734.45,373.44
3793,9920,13,12,2025-10-12 17:30:00,Cash,Completed,5953.45,141.04,283.5
3794,4554,20,29,2025-04-18 21:57:00,Credit Card,Completed,7382.47,1002.94,351.55
3795,4859,17,42,2024-02-21 19:20:00,PayPal,Completed,7034.66,908.16,334.98
3796,2497,1,32,2025-01-04 10:09:00,Debit Card,Completed,7307.36,414.03,347.97
3797,4464,12,31,2024-03-07 11:53:00,PayPal,Cancelled,4792.73,98.91,228.23
3798,4090,15,8,2025-07-12 14:00:00,Debit Card,Completed,3073.55,309.44,146.36
3799,7975,12,48,2026-05-31 19:58:00,Debit Card,Completed,2686.86,389.72,127.95
3800,517,13,12,2025-09-05 20:52:00,Debit Card,Completed,2649.62,280.38,126.17
3801,7733,6,35,2026-05-13 13:14:00,Cash,Completed,6346.73,232.47,302.23
3802,644,5,41,2025-04-18 13:00:00,Credit Card,Completed,3124.67,743.97,148.79
3803,522,16,4,2024-12-06 17:21:00,Gift Card,Completed,3582.83,113.83,170.61
3804,6135,20,43,2025-04-01 18:02:00,Credit Card,Completed,1214.9,133.36,57.85
3805,4622,14,33,2024-08-03 11:27:00,UPI,Completed,6129.11,71.77,291.86
3806,1458,6,21,2025-11-07 13:12:00,Debit Card,Completed,5245.8,745.76,249.8
3807,2640,18,16,2025-10-12 19:26:00,Credit Card,Completed,6514.85,327.05,310.23
3808,7672,13,12,2024-08-16 15:04:00,Debit Card,Completed,6809.01,133.43,324.24
3809,8906,4,23,2025-06-11 19:12:00,Cash,Completed,2510.26,208.58,119.54
3810,9372,16,16,2025-10-21 11:33:00,Gift Card,Completed,1368.86,325.92,65.18
3811,3600,7,20,2026-05-25 10:21:00,Cash,Completed,2105.79,302.87,100.28
3812,8367,7,20,2026-05-27 12:54:00,PayPal,Completed,7754.07,735.97,369.24
3813,4105,12,31,2025-03-02 20:06:00,Debit Card,Completed,6407.26,347.27,305.11
3814,3472,7,20,2025-04-11 08:25:00,PayPal,Completed,3372.06,170.48,160.57
3815,1829,20,29,2024-10-24 15:51:00,Cash,Completed,2868.02,219.03,136.57
3816,7427,2,46,2025-11-09 15:00:00,Debit Card,Completed,4232.15,731.81,201.53
3817,5816,5,41,2024-01-05 10:53:00,Cash,Cancelled,7510.54,333.34,357.64
3818,4691,6,45,2024-07-19 13:37:00,Gift Card,Completed,5639.19,780.11,268.53
3819,5171,12,48,2026-05-20 21:58:00,Cash,Completed,1145.77,121.25,54.56
3820,8545,17,42,2025-05-17 09:46:00,Gift Card,Completed,7304.32,219.28,347.82
3821,841,7,20,2025-09-06 16:58:00,Debit Card,Completed,4338.94,148.07,206.62
3822,7906,13,12,2026-05-29 19:06:00,Credit Card,Completed,6295.33,152.25,299.78
3823,8883,10,27,2026-06-05 11:40:00,Gift Card,Completed,2769.51,138.82,131.88
3824,2597,13,12,2024-02-01 20:40:00,Gift Card,Completed,1932.23,65.31,92.01
3825,4103,13,12,2024-11-23 15:11:00,PayPal,Completed,1882.07,278.07,89.62
3826,5939,1,32,2024-12-19 08:39:00,Cash,Completed,2824.67,284.02,134.51
3827,408,12,31,2026-04-25 14:49:00,UPI,Completed,3862.03,149.49,183.91
3828,4190,7,20,2024-01-17 08:44:00,Credit Card,Completed,4069.31,322.86,193.78
3829,1098,16,4,2024-01-25 15:58:00,Cash,Cancelled,239.48,3.84,11.4
3830,7604,3,1,2024-12-10 08:00:00,UPI,Completed,4218.52,226.04,200.88
3831,9875,12,31,2024-05-13 08:04:00,Credit Card,Completed,6616.63,49.17,315.08
3832,4064,3,1,2025-03-16 18:39:00,UPI,Completed,5551.23,640.47,264.34
3833,2229,11,30,2024-07-08 17:00:00,UPI,Cancelled,3684.03,538.48,175.43
3834,5956,10,19,2025-01-26 20:00:00,PayPal,Cancelled,4076.7,662.86,194.13
3835,5813,19,38,2025-02-15 13:18:00,Credit Card,Cancelled,4312.14,127.32,205.34
3836,8416,11,40,2025-11-17 11:00:00,PayPal,Completed,3510.15,667.57,167.15
3837,5648,7,20,2025-09-08 19:12:00,PayPal,Completed,2094.45,18.48,99.74
3838,7959,4,23,2024-02-18 21:12:00,Cash,Completed,4155.54,382.63,197.88
3839,359,6,42,2026-06-09 18:53:00,PayPal,Cancelled,2189.25,0.0,104.25
3840,4467,18,15,2026-05-22 16:29:00,UPI,Completed,3182.87,120.47,151.57
3841,2420,9,49,2025-05-17 12:27:00,Gift Card,Cancelled,1556.27,62.98,74.11
3842,6897,12,3,2025-04-07 15:20:00,Gift Card,Completed,1307.33,143.93,62.25
3843,3182,6,43,2025-04-21 17:18:00,Gift Card,Completed,4458.95,199.9,212.33
3844,3850,11,34,2025-02-28 17:09:00,Credit Card,Cancelled,4387.8,278.9,208.94
3845,5703,5,37,2025-02-11 13:09:00,Credit Card,Completed,2112.84,468.89,100.61
3846,7703,18,36,2024-05-01 10:30:00,UPI,Completed,1371.73,41.69,65.32
3847,6579,1,32,2026-05-02 16:25:00,Credit Card,Completed,5473.85,732.89,260.66
3848,9346,7,20,2024-04-26 18:20:00,Credit Card,Cancelled,422.13,10.13,20.1
3849,7341,3,1,2024-10-09 17:04:00,PayPal,Completed,1364.66,0.0,64.98
3850,5814,19,36,2025-08-31 17:31:00,Debit Card,Completed,2917.11,177.8,138.91
3851,8126,3,1,2026-03-01 08:10:00,UPI,Completed,1986.11,71.33,94.58
3852,129,4,23,2025-09-28 19:05:00,Credit Card,Completed,3710.29,682.21,176.68
3853,9236,16,24,2025-07-29 10:00:00,Gift Card,Completed,858.31,0.0,40.87
3854,4016,12,31,2024-09-18 11:24:00,Credit Card,Cancelled,8565.54,94.45,407.88
3855,2301,14,21,2025-03-21 20:26:00,UPI,Completed,5302.41,699.89,252.5
3856,7269,19,38,2026-03-06 14:20:00,Cash,Completed,6837.79,750.59,325.61
3857,6196,17,42,2025-06-08 20:23:00,PayPal,Completed,4724.9,231.39,225.0
3858,728,9,49,2025-08-26 21:37:00,UPI,Completed,5584.22,540.6,265.92
3859,2546,12,48,2025-04-06 21:51:00,Cash,Completed,2006.87,195.73,95.57
3860,2984,9,45,2024-07-25 16:42:00,Credit Card,Completed,4214.3,0.0,200.68
3861,5913,11,50,2025-10-22 12:54:00,Debit Card,Cancelled,1323.5,179.47,63.02
3862,6898,15,7,2024-12-31 08:31:00,UPI,Completed,4889.4,619.61,232.83
3863,1493,16,18,2025-10-15 10:10:00,PayPal,Cancelled,4164.57,47.37,198.31
3864,3182,14,13,2026-03-04 14:38:00,Credit Card,Completed,5665.88,402.84,269.8
3865,9821,16,18,2024-02-18 08:29:00,Credit Card,Completed,3385.14,216.13,161.2
3866,838,2,46,2026-02-23 08:30:00,Gift Card,Completed,1431.26,22.45,68.16
3867,7934,6,2,2025-04-29 10:17:00,Credit Card,Completed,6770.43,886.67,322.4
3868,1111,12,6,2024-12-03 15:24:00,Debit Card,Completed,5566.4,18.11,265.07
3869,200,19,36,2026-03-26 13:18:00,Credit Card,Completed,2335.75,173.67,111.23
3870,5789,20,43,2026-06-07 09:00:00,Credit Card,Completed,3712.56,0.0,176.79
3871,9383,5,37,2025-12-07 10:34:00,Gift Card,Completed,5669.58,107.83,269.98
3872,7857,17,42,2026-05-15 17:40:00,Gift Card,Completed,6002.94,616.58,285.85
3873,6679,9,45,2025-03-18 10:33:00,PayPal,Completed,6327.17,474.75,301.29
3874,7752,20,43,2026-02-05 11:46:00,Gift Card,Completed,4711.35,443.57,224.35
3875,6450,13,12,2025-09-24 15:22:00,Credit Card,Completed,5022.81,310.54,239.18
3876,541,10,27,2024-05-15 13:23:00,UPI,Completed,3570.0,404.03,170.0
3877,5091,3,1,2026-06-18 21:03:00,Credit Card,Completed,3492.18,3.45,166.29
3878,5807,6,41,2024-05-15 20:33:00,Debit Card,Completed,6910.53,433.81,329.07
3879,3917,19,36,2025-08-18 09:12:00,PayPal,Completed,3386.81,269.37,161.28
3880,7100,3,1,2025-03-16 20:29:00,PayPal,Completed,2143.81,208.69,102.09
3881,7561,7,20,2025-08-28 10:25:00,Cash,Completed,8185.53,512.69,389.79
3882,1991,20,29,2025-02-27 20:21:00,UPI,Completed,1887.2,84.79,89.87
3883,7557,18,11,2026-02-26 13:57:00,Credit Card,Completed,2580.47,460.91,122.88
3884,6320,14,13,2024-06-15 13:00:00,PayPal,Completed,4281.44,215.27,203.88
3885,6035,11,17,2025-08-23 15:55:00,Debit Card,Completed,8716.48,521.79,415.07
3886,4825,11,40,2026-02-03 17:14:00,Cash,Completed,2257.27,201.12,107.49
3887,9697,14,13,2025-08-09 09:44:00,UPI,Completed,1347.73,8.13,64.18
3888,6444,1,32,2026-04-29 16:32:00,Credit Card,Completed,2657.84,0.0,126.56
3889,971,13,12,2025-02-15 20:25:00,Gift Card,Cancelled,3992.36,113.41,190.11
3890,9778,1,32,2025-07-10 17:39:00,PayPal,Completed,4261.93,7.09,202.95
3891,9012,12,6,2025-07-20 17:15:00,Credit Card,Cancelled,4558.23,166.74,217.06
3892,3706,3,1,2026-05-19 20:53:00,UPI,Completed,4761.84,180.54,226.75
3893,6090,20,43,2025-05-30 10:39:00,Cash,Completed,3497.64,441.83,166.55
3894,5474,15,8,2025-11-26 09:22:00,Credit Card,Cancelled,3802.89,475.4,181.09
3895,1392,6,34,2024-10-29 18:00:00,Credit Card,Completed,2448.01,191.17,116.57
3896,7344,7,20,2025-11-26 18:22:00,Cash,Completed,4024.95,448.34,191.66
3897,1899,1,32,2025-12-10 15:41:00,PayPal,Completed,4811.43,468.39,229.12
3898,5884,10,27,2025-04-20 11:00:00,UPI,Cancelled,3625.32,266.53,172.63
3899,8894,6,4,2025-11-08 21:58:00,Cash,Completed,1533.78,90.12,73.04
3900,3082,17,42,2024-08-19 08:00:00,UPI,Completed,863.98,0.0,41.14
3901,2725,9,45,2025-06-26 13:04:00,Credit Card,Completed,4085.33,529.87,194.54
3902,5624,20,29,2024-10-01 17:57:00,Gift Card,Completed,2447.69,12.94,116.56
3903,3024,9,49,2026-03-16 14:18:00,PayPal,Cancelled,8230.21,997.86,391.91
3904,2228,7,20,2024-03-20 17:40:00,UPI,Completed,6532.69,392.67,311.08
3905,7254,20,43,2024-12-04 14:33:00,Gift Card,Completed,3603.18,0.0,171.58
3906,1205,4,23,2025-04-15 09:53:00,Cash,Completed,1530.16,0.0,72.87
3907,5346,19,14,2026-06-27 16:31:00,Credit Card,Completed,2991.45,316.81,142.45
3908,1342,10,27,2024-09-22 10:58:00,Cash,Completed,6840.0,283.74,325.71
3909,8399,5,41,2024-06-11 17:06:00,UPI,Cancelled,6312.94,877.05,300.62
3910,2919,8,5,2024-08-07 10:18:00,Gift Card,Cancelled,4025.71,51.54,191.7
3911,3548,15,44,2026-01-27 21:34:00,Credit Card,Cancelled,2329.71,108.05,110.94
3912,6002,15,44,2025-10-27 09:44:00,Credit Card,Completed,5284.44,638.71,251.64
3913,9671,16,39,2025-03-09 21:25:00,Gift Card,Completed,3257.69,95.65,155.13
3914,3506,4,23,2025-07-19 21:29:00,Cash,Completed,2148.22,123.9,102.3
3915,1280,15,44,2025-07-17 12:44:00,PayPal,Cancelled,6628.37,0.0,315.64
3916,7270,11,40,2026-04-02 10:49:00,UPI,Completed,2262.63,132.48,107.74
3917,6073,4,15,2024-09-21 19:01:00,Gift Card,Completed,6597.85,455.02,314.18
3918,5999,2,46,2024-12-06 13:08:00,UPI,Completed,899.4,63.88,42.83
3919,572,10,28,2026-05-14 16:43:00,PayPal,Cancelled,6910.62,685.72,329.08
3920,4290,5,41,2026-01-19 20:00:00,Debit Card,Completed,2866.36,54.86,136.49
3921,618,10,28,2025-09-21 21:17:00,Gift Card,Completed,234.27,21.43,11.16
3922,215,14,26,2024-08-17 11:03:00,PayPal,Cancelled,1329.05,6.15,63.29
3923,1651,18,3,2024-11-30 20:57:00,Gift Card,Completed,2199.53,139.63,104.74
3924,3271,7,20,2025-05-08 17:21:00,PayPal,Completed,4733.39,357.66,225.4
3925,4256,9,45,2024-10-22 17:46:00,Gift Card,Completed,7747.97,938.99,368.95
3926,5065,10,27,2026-03-17 13:02:00,Debit Card,Completed,3286.45,402.23,156.5
3927,9248,13,12,2024-04-15 21:38:00,UPI,Completed,4946.27,129.18,235.54
3928,716,7,20,2024-03-16 14:14:00,Debit Card,Completed,2769.07,82.76,131.86
3929,8708,20,29,2026-04-20 08:00:00,Credit Card,Completed,3864.84,732.69,184.04
3930,4826,4,23,2025-08-03 10:23:00,Credit Card,Completed,2557.9,168.13,121.8
3931,8906,14,26,2026-04-18 10:00:00,Credit Card,Completed,1525.29,255.32,72.63
3932,5954,5,9,2025-10-17 21:23:00,PayPal,Completed,2805.92,475.66,133.62
3933,5107,9,45,2025-10-13 09:25:00,Gift Card,Completed,1727.95,127.53,82.28
3934,7614,14,13,2025-08-23 15:57:00,Credit Card,Completed,1908.47,122.27,90.88
3935,2610,2,46,2024-01-06 16:34:00,Gift Card,Completed,5401.9,275.31,257.23
3936,5628,12,31,2025-04-23 12:49:00,UPI,Completed,7729.5,1027.05,368.07
3937,1765,14,21,2026-03-30 11:48:00,PayPal,Completed,7000.9,882.27,333.38
3938,8048,4,15,2025-11-14 16:21:00,Debit Card,Completed,6330.36,363.85,301.45
3939,5151,12,6,2025-09-10 17:34:00,Cash,Completed,5106.68,0.0,243.18
3940,8492,20,29,2024-10-10 11:49:00,Cash,Completed,1815.09,0.0,86.43
3941,8493,10,19,2025-06-08 16:45:00,Cash,Completed,1340.55,101.58,63.84
3942,5860,19,38,2025-08-24 08:10:00,UPI,Completed,4703.4,509.45,223.97
3943,3986,10,28,2025-05-17 09:20:00,Cash,Cancelled,1626.99,36.47,77.48
3944,6812,3,1,2025-05-18 17:26:00,PayPal,Cancelled,1719.66,300.96,81.89
