InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastRestockDate
7565,4,1565,134,20,2026-07-20 00:00:00
7566,4,1566,99,20,2026-07-20 00:00:00
7567,4,1567,65,20,2026-07-20 00:00:00
7568,4,1568,41,20,2026-07-20 00:00:00
7569,4,1569,136,20,2026-07-20 00:00:00
7570,4,1570,38,20,2026-07-20 00:00:00
7571,4,1571,89,20,2026-07-20 00:00:00
7572,4,1572,66,20,2026-07-20 00:00:00
7573,4,1573,118,20,2026-07-20 00:00:00
7574,4,1574,84,20,2026-07-20 00:00:00
7575,4,1575,129,20,2026-07-20 00:00:00
7576,4,1576,86,20,2026-07-20 00:00:00
7577,4,1577,150,20,2026-07-20 00:00:00
7578,4,1578,31,20,2026-07-20 00:00:00
7579,4,1579,18,20,2026-07-20 00:00:00
7580,4,1580,23,20,2026-07-20 00:00:00
7581,4,1581,8,20,2026-07-20 00:00:00
7582,4,1582,149,20,2026-07-20 00:00:00
7583,4,1583,47,20,2026-07-20 00:00:00
7584,4,1584,147,20,2026-07-20 00:00:00
7585,4,1585,8,20,2026-07-20 00:00:00
7586,4,1586,46,20,2026-07-20 00:00:00
7587,4,1587,148,20,2026-07-20 00:00:00
7588,4,1588,6,20,2026-07-20 00:00:00
7589,4,1589,99,20,2026-07-20 00:00:00
7590,4,1590,21,20,2026-07-20 00:00:00
7591,4,1591,80,20,2026-07-20 00:00:00
7592,4,1592,19,20,2026-07-20 00:00:00
7593,4,1593,82,20,2026-07-20 00:00:00
7594,4,1594,86,20,2026-07-20 00:00:00
7595,4,1595,17,20,2026-07-20 00:00:00
7596,4,1596,18,20,2026-07-20 00:00:00
7597,4,1597,136,20,2026-07-20 00:00:00
7598,4,1598,53,20,2026-07-20 00:00:00
7599,4,1599,36,20,2026-07-20 00:00:00
7600,4,1600,147,20,2026-07-20 00:00:00
7601,4,1601,86,20,2026-07-20 00:00:00
7602,4,1602,27,20,2026-07-20 00:00:00
7603,4,1603,129,20,2026-07-20 00:00:00
7604,4,1604,47,20,2026-07-20 00:00:00
7605,4,1605,72,20,2026-07-20 00:00:00
7606,4,1606,144,20,2026-07-20 00:00:00
7607,4,1607,137,20,2026-07-20 00:00:00
7608,4,1608,2,20,2026-07-20 00:00:00
7609,4,1609,126,20,2026-07-20 00:00:00
7610,4,1610,39,20,2026-07-20 00:00:00
7611,4,1611,48,20,2026-07-20 00:00:00
7612,4,1612,9,20,2026-07-20 00:00:00
7613,4,1613,12,20,2026-07-20 00:00:00
7614,4,1614,77,20,2026-07-20 00:00:00
7615,4,1615,112,20,2026-07-20 00:00:00
7616,4,1616,92,20,2026-07-20 00:00:00
7617,4,1617,63,20,2026-07-20 00:00:00
7618,4,1618,12,20,2026-07-20 00:00:00
7619,4,1619,77,20,2026-07-20 00:00:00
7620,4,1620,21,20,2026-07-20 00:00:00
7621,4,1621,87,20,2026-07-20 00:00:00
7622,4,1622,131,20,2026-07-20 00:00:00
7623,4,1623,123,20,2026-07-20 00:00:00
7624,4,1624,52,20,2026-07-20 00:00:00
7625,4,1625,145,20,2026-07-20 00:00:00
7626,4,1626,16,20,2026-07-20 00:00:00
7627,4,1627,78,20,2026-07-20 00:00:00
7628,4,1628,32,20,2026-07-20 00:00:00
7629,4,1629,117,20,2026-07-20 00:00:00
7630,4,1630,14,20,2026-07-20 00:00:00
7631,4,1631,18,20,2026-07-20 00:00:00
7632,4,1632,12,20,2026-07-20 00:00:00
7633,4,1633,121,20,2026-07-20 00:00:00
7634,4,1634,85,20,2026-07-20 00:00:00
7635,4,1635,49,20,2026-07-20 00:00:00
7636,4,1636,10,20,2026-07-20 00:00:00
7637,4,1637,109,20,2026-07-20 00:00:00
7638,4,1638,14,20,2026-07-20 00:00:00
7639,4,1639,29,20,2026-07-20 00:00:00
7640,4,1640,25,20,2026-07-20 00:00:00
7641,4,1641,90,20,2026-07-20 00:00:00
7642,4,1642,150,20,2026-07-20 00:00:00
7643,4,1643,87,20,2026-07-20 00:00:00
7644,4,1644,103,20,2026-07-20 00:00:00
7645,4,1645,45,20,2026-07-20 00:00:00
7646,4,1646,74,20,2026-07-20 00:00:00
7647,4,1647,128,20,2026-07-20 00:00:00
7648,4,1648,36,20,2026-07-20 00:00:00
7649,4,1649,108,20,2026-07-20 00:00:00
7650,4,1650,20,20,2026-07-20 00:00:00
7651,4,1651,112,20,2026-07-20 00:00:00
7652,4,1652,108,20,2026-07-20 00:00:00
7653,4,1653,12,20,2026-07-20 00:00:00
7654,4,1654,5,20,2026-07-20 00:00:00
7655,4,1655,109,20,2026-07-20 00:00:00
7656,4,1656,143,20,2026-07-20 00:00:00
7657,4,1657,86,20,2026-07-20 00:00:00
7658,4,1658,124,20,2026-07-20 00:00:00
7659,4,1659,66,20,2026-07-20 00:00:00
7660,4,1660,63,20,2026-07-20 00:00:00
7661,4,1661,3,20,2026-07-20 00:00:00
7662,4,1662,136,20,2026-07-20 00:00:00
7663,4,1663,54,20,2026-07-20 00:00:00
7664,4,1664,146,20,2026-07-20 00:00:00
7665,4,1665,80,20,2026-07-20 00:00:00
7666,4,1666,106,20,2026-07-20 00:00:00
7667,4,1667,131,20,2026-07-20 00:00:00
7668,4,1668,96,20,2026-07-20 00:00:00
7669,4,1669,104,20,2026-07-20 00:00:00
7670,4,1670,144,20,2026-07-20 00:00:00
7671,4,1671,97,20,2026-07-20 00:00:00
7672,4,1672,143,20,2026-07-20 00:00:00
7673,4,1673,56,20,2026-07-20 00:00:00
7674,4,1674,66,20,2026-07-20 00:00:00
7675,4,1675,80,20,2026-07-20 00:00:00
7676,4,1676,64,20,2026-07-20 00:00:00
7677,4,1677,63,20,2026-07-20 00:00:00
7678,4,1678,14,20,2026-07-20 00:00:00
7679,4,1679,117,20,2026-07-20 00:00:00
7680,4,1680,51,20,2026-07-20 00:00:00
7681,4,1681,106,20,2026-07-20 00:00:00
7682,4,1682,36,20,2026-07-20 00:00:00
7683,4,1683,95,20,2026-07-20 00:00:00
7684,4,1684,32,20,2026-07-20 00:00:00
7685,4,1685,11,20,2026-07-20 00:00:00
7686,4,1686,80,20,2026-07-20 00:00:00
7687,4,1687,51,20,2026-07-20 00:00:00
7688,4,1688,129,20,2026-07-20 00:00:00
7689,4,1689,36,20,2026-07-20 00:00:00
7690,4,1690,59,20,2026-07-20 00:00:00
7691,4,1691,15,20,2026-07-20 00:00:00
7692,4,1692,117,20,2026-07-20 00:00:00
7693,4,1693,101,20,2026-07-20 00:00:00
7694,4,1694,103,20,2026-07-20 00:00:00
7695,4,1695,55,20,2026-07-20 00:00:00
7696,4,1696,119,20,2026-07-20 00:00:00
7697,4,1697,51,20,2026-07-20 00:00:00
7698,4,1698,64,20,2026-07-20 00:00:00
7699,4,1699,98,20,2026-07-20 00:00:00
7700,4,1700,124,20,2026-07-20 00:00:00
7701,4,1701,114,20,2026-07-20 00:00:00
7702,4,1702,20,20,2026-07-20 00:00:00
7703,4,1703,106,20,2026-07-20 00:00:00
7704,4,1704,62,20,2026-07-20 00:00:00
7705,4,1705,128,20,2026-07-20 00:00:00
7706,4,1706,0,20,2026-07-20 00:00:00
7707,4,1707,60,20,2026-07-20 00:00:00
7708,4,1708,100,20,2026-07-20 00:00:00
7709,4,1709,92,20,2026-07-20 00:00:00
7710,4,1710,136,20,2026-07-20 00:00:00
7711,4,1711,108,20,2026-07-20 00:00:00
7712,4,1712,36,20,2026-07-20 00:00:00
7713,4,1713,144,20,2026-07-20 00:00:00
7714,4,1714,70,20,2026-07-20 00:00:00
7715,4,1715,56,20,2026-07-20 00:00:00
7716,4,1716,68,20,2026-07-20 00:00:00
7717,4,1717,33,20,2026-07-20 00:00:00
7718,4,1718,142,20,2026-07-20 00:00:00
7719,4,1719,127,20,2026-07-20 00:00:00
7720,4,1720,138,20,2026-07-20 00:00:00
7721,4,1721,134,20,2026-07-20 00:00:00
7722,4,1722,57,20,2026-07-20 00:00:00
7723,4,1723,81,20,2026-07-20 00:00:00
7724,4,1724,132,20,2026-07-20 00:00:00
7725,4,1725,109,20,2026-07-20 00:00:00
7726,4,1726,67,20,2026-07-20 00:00:00
7727,4,1727,41,20,2026-07-20 00:00:00
7728,4,1728,47,20,2026-07-20 00:00:00
7729,4,1729,6,20,2026-07-20 00:00:00
7730,4,1730,64,20,2026-07-20 00:00:00
7731,4,1731,59,20,2026-07-20 00:00:00
7732,4,1732,103,20,2026-07-20 00:00:00
7733,4,1733,112,20,2026-07-20 00:00:00
7734,4,1734,109,20,2026-07-20 00:00:00
7735,4,1735,35,20,2026-07-20 00:00:00
7736,4,1736,71,20,2026-07-20 00:00:00
7737,4,1737,84,20,2026-07-20 00:00:00
7738,4,1738,85,20,2026-07-20 00:00:00
7739,4,1739,140,20,2026-07-20 00:00:00
7740,4,1740,42,20,2026-07-20 00:00:00
7741,4,1741,112,20,2026-07-20 00:00:00
7742,4,1742,21,20,2026-07-20 00:00:00
7743,4,1743,37,20,2026-07-20 00:00:00
7744,4,1744,128,20,2026-07-20 00:00:00
7745,4,1745,11,20,2026-07-20 00:00:00
7746,4,1746,126,20,2026-07-20 00:00:00
7747,4,1747,147,20,2026-07-20 00:00:00
7748,4,1748,146,20,2026-07-20 00:00:00
7749,4,1749,76,20,2026-07-20 00:00:00
7750,4,1750,28,20,2026-07-20 00:00:00
7751,4,1751,28,20,2026-07-20 00:00:00
7752,4,1752,61,20,2026-07-20 00:00:00
7753,4,1753,78,20,2026-07-20 00:00:00
7754,4,1754,148,20,2026-07-20 00:00:00
7755,4,1755,131,20,2026-07-20 00:00:00
7756,4,1756,40,20,2026-07-20 00:00:00
7757,4,1757,51,20,2026-07-20 00:00:00
7758,4,1758,36,20,2026-07-20 00:00:00
7759,4,1759,9,20,2026-07-20 00:00:00
7760,4,1760,140,20,2026-07-20 00:00:00
7761,4,1761,28,20,2026-07-20 00:00:00
7762,4,1762,41,20,2026-07-20 00:00:00
7763,4,1763,68,20,2026-07-20 00:00:00
7764,4,1764,46,20,2026-07-20 00:00:00
7765,4,1765,140,20,2026-07-20 00:00:00
7766,4,1766,100,20,2026-07-20 00:00:00
7767,4,1767,10,20,2026-07-20 00:00:00
7768,4,1768,92,20,2026-07-20 00:00:00
7769,4,1769,5,20,2026-07-20 00:00:00
7770,4,1770,117,20,2026-07-20 00:00:00
7771,4,1771,112,20,2026-07-20 00:00:00
7772,4,1772,47,20,2026-07-20 00:00:00
7773,4,1773,116,20,2026-07-20 00:00:00
7774,4,1774,35,20,2026-07-20 00:00:00
7775,4,1775,96,20,2026-07-20 00:00:00
7776,4,1776,45,20,2026-07-20 00:00:00
7777,4,1777,110,20,2026-07-20 00:00:00
7778,4,1778,134,20,2026-07-20 00:00:00
7779,4,1779,87,20,2026-07-20 00:00:00
7780,4,1780,76,20,2026-07-20 00:00:00
7781,4,1781,148,20,2026-07-20 00:00:00
7782,4,1782,110,20,2026-07-20 00:00:00
7783,4,1783,30,20,2026-07-20 00:00:00
7784,4,1784,13,20,2026-07-20 00:00:00
7785,4,1785,121,20,2026-07-20 00:00:00
7786,4,1786,135,20,2026-07-20 00:00:00
7787,4,1787,25,20,2026-07-20 00:00:00
7788,4,1788,29,20,2026-07-20 00:00:00
7789,4,1789,121,20,2026-07-20 00:00:00
7790,4,1790,61,20,2026-07-20 00:00:00
7791,4,1791,19,20,2026-07-20 00:00:00
7792,4,1792,24,20,2026-07-20 00:00:00
7793,4,1793,109,20,2026-07-20 00:00:00
7794,4,1794,99,20,2026-07-20 00:00:00
7795,4,1795,126,20,2026-07-20 00:00:00
7796,4,1796,40,20,2026-07-20 00:00:00
7797,4,1797,27,20,2026-07-20 00:00:00
7798,4,1798,55,20,2026-07-20 00:00:00
7799,4,1799,10,20,2026-07-20 00:00:00
7800,4,1800,87,20,2026-07-20 00:00:00
7801,4,1801,72,20,2026-07-20 00:00:00
7802,4,1802,97,20,2026-07-20 00:00:00
7803,4,1803,148,20,2026-07-20 00:00:00
7804,4,1804,65,20,2026-07-20 00:00:00
7805,4,1805,34,20,2026-07-20 00:00:00
7806,4,1806,104,20,2026-07-20 00:00:00
7807,4,1807,126,20,2026-07-20 00:00:00
7808,4,1808,17,20,2026-07-20 00:00:00
7809,4,1809,99,20,2026-07-20 00:00:00
7810,4,1810,150,20,2026-07-20 00:00:00
7811,4,1811,73,20,2026-07-20 00:00:00
7812,4,1812,131,20,2026-07-20 00:00:00
7813,4,1813,26,20,2026-07-20 00:00:00
7814,4,1814,99,20,2026-07-20 00:00:00
7815,4,1815,147,20,2026-07-20 00:00:00
7816,4,1816,91,20,2026-07-20 00:00:00
7817,4,1817,44,20,2026-07-20 00:00:00
7818,4,1818,37,20,2026-07-20 00:00:00
7819,4,1819,118,20,2026-07-20 00:00:00
7820,4,1820,35,20,2026-07-20 00:00:00
7821,4,1821,57,20,2026-07-20 00:00:00
7822,4,1822,111,20,2026-07-20 00:00:00
7823,4,1823,50,20,2026-07-20 00:00:00
7824,4,1824,59,20,2026-07-20 00:00:00
7825,4,1825,103,20,2026-07-20 00:00:00
7826,4,1826,90,20,2026-07-20 00:00:00
7827,4,1827,138,20,2026-07-20 00:00:00
7828,4,1828,14,20,2026-07-20 00:00:00
7829,4,1829,97,20,2026-07-20 00:00:00
7830,4,1830,38,20,2026-07-20 00:00:00
7831,4,1831,112,20,2026-07-20 00:00:00
7832,4,1832,71,20,2026-07-20 00:00:00
7833,4,1833,126,20,2026-07-20 00:00:00
7834,4,1834,101,20,2026-07-20 00:00:00
7835,4,1835,135,20,2026-07-20 00:00:00
7836,4,1836,55,20,2026-07-20 00:00:00
7837,4,1837,21,20,2026-07-20 00:00:00
7838,4,1838,3,20,2026-07-20 00:00:00
7839,4,1839,68,20,2026-07-20 00:00:00
7840,4,1840,146,20,2026-07-20 00:00:00
7841,4,1841,29,20,2026-07-20 00:00:00
7842,4,1842,126,20,2026-07-20 00:00:00
7843,4,1843,49,20,2026-07-20 00:00:00
7844,4,1844,1,20,2026-07-20 00:00:00
7845,4,1845,25,20,2026-07-20 00:00:00
7846,4,1846,7,20,2026-07-20 00:00:00
7847,4,1847,123,20,2026-07-20 00:00:00
7848,4,1848,68,20,2026-07-20 00:00:00
7849,4,1849,89,20,2026-07-20 00:00:00
7850,4,1850,12,20,2026-07-20 00:00:00
7851,4,1851,29,20,2026-07-20 00:00:00
7852,4,1852,101,20,2026-07-20 00:00:00
7853,4,1853,109,20,2026-07-20 00:00:00
7854,4,1854,115,20,2026-07-20 00:00:00
7855,4,1855,119,20,2026-07-20 00:00:00
7856,4,1856,145,20,2026-07-20 00:00:00
7857,4,1857,140,20,2026-07-20 00:00:00
7858,4,1858,30,20,2026-07-20 00:00:00
7859,4,1859,1,20,2026-07-20 00:00:00
7860,4,1860,108,20,2026-07-20 00:00:00
7861,4,1861,150,20,2026-07-20 00:00:00
7862,4,1862,5,20,2026-07-20 00:00:00
7863,4,1863,37,20,2026-07-20 00:00:00
7864,4,1864,38,20,2026-07-20 00:00:00
7865,4,1865,52,20,2026-07-20 00:00:00
7866,4,1866,99,20,2026-07-20 00:00:00
7867,4,1867,125,20,2026-07-20 00:00:00
7868,4,1868,82,20,2026-07-20 00:00:00
7869,4,1869,71,20,2026-07-20 00:00:00
7870,4,1870,54,20,2026-07-20 00:00:00
7871,4,1871,81,20,2026-07-20 00:00:00
7872,4,1872,82,20,2026-07-20 00:00:00
7873,4,1873,17,20,2026-07-20 00:00:00
7874,4,1874,72,20,2026-07-20 00:00:00
7875,4,1875,52,20,2026-07-20 00:00:00
7876,4,1876,69,20,2026-07-20 00:00:00
7877,4,1877,116,20,2026-07-20 00:00:00
7878,4,1878,150,20,2026-07-20 00:00:00
7879,4,1879,41,20,2026-07-20 00:00:00
7880,4,1880,148,20,2026-07-20 00:00:00
7881,4,1881,35,20,2026-07-20 00:00:00
7882,4,1882,18,20,2026-07-20 00:00:00
7883,4,1883,35,20,2026-07-20 00:00:00
7884,4,1884,114,20,2026-07-20 00:00:00
7885,4,1885,109,20,2026-07-20 00:00:00
7886,4,1886,119,20,2026-07-20 00:00:00
7887,4,1887,39,20,2026-07-20 00:00:00
7888,4,1888,76,20,2026-07-20 00:00:00
7889,4,1889,146,20,2026-07-20 00:00:00
7890,4,1890,109,20,2026-07-20 00:00:00
7891,4,1891,50,20,2026-07-20 00:00:00
7892,4,1892,28,20,2026-07-20 00:00:00
7893,4,1893,123,20,2026-07-20 00:00:00
7894,4,1894,18,20,2026-07-20 00:00:00
7895,4,1895,112,20,2026-07-20 00:00:00
7896,4,1896,97,20,2026-07-20 00:00:00
7897,4,1897,22,20,2026-07-20 00:00:00
7898,4,1898,71,20,2026-07-20 00:00:00
7899,4,1899,20,20,2026-07-20 00:00:00
7900,4,1900,28,20,2026-07-20 00:00:00
7901,4,1901,83,20,2026-07-20 00:00:00
7902,4,1902,45,20,2026-07-20 00:00:00
7903,4,1903,103,20,2026-07-20 00:00:00
7904,4,1904,106,20,2026-07-20 00:00:00
7905,4,1905,56,20,2026-07-20 00:00:00
7906,4,1906,11,20,2026-07-20 00:00:00
7907,4,1907,4,20,2026-07-20 00:00:00
7908,4,1908,125,20,2026-07-20 00:00:00
7909,4,1909,7,20,2026-07-20 00:00:00
7910,4,1910,4,20,2026-07-20 00:00:00
7911,4,1911,113,20,2026-07-20 00:00:00
7912,4,1912,121,20,2026-07-20 00:00:00
7913,4,1913,61,20,2026-07-20 00:00:00
7914,4,1914,17,20,2026-07-20 00:00:00
7915,4,1915,53,20,2026-07-20 00:00:00
7916,4,1916,87,20,2026-07-20 00:00:00
7917,4,1917,53,20,2026-07-20 00:00:00
7918,4,1918,3,20,2026-07-20 00:00:00
7919,4,1919,141,20,2026-07-20 00:00:00
7920,4,1920,77,20,2026-07-20 00:00:00
7921,4,1921,128,20,2026-07-20 00:00:00
7922,4,1922,26,20,2026-07-20 00:00:00
7923,4,1923,10,20,2026-07-20 00:00:00
7924,4,1924,26,20,2026-07-20 00:00:00
7925,4,1925,137,20,2026-07-20 00:00:00
7926,4,1926,12,20,2026-07-20 00:00:00
7927,4,1927,12,20,2026-07-20 00:00:00
7928,4,1928,150,20,2026-07-20 00:00:00
7929,4,1929,27,20,2026-07-20 00:00:00
7930,4,1930,102,20,2026-07-20 00:00:00
7931,4,1931,113,20,2026-07-20 00:00:00
7932,4,1932,50,20,2026-07-20 00:00:00
7933,4,1933,26,20,2026-07-20 00:00:00
7934,4,1934,7,20,2026-07-20 00:00:00
7935,4,1935,10,20,2026-07-20 00:00:00
7936,4,1936,51,20,2026-07-20 00:00:00
7937,4,1937,130,20,2026-07-20 00:00:00
7938,4,1938,7,20,2026-07-20 00:00:00
7939,4,1939,23,20,2026-07-20 00:00:00
7940,4,1940,82,20,2026-07-20 00:00:00
7941,4,1941,79,20,2026-07-20 00:00:00
7942,4,1942,105,20,2026-07-20 00:00:00
7943,4,1943,68,20,2026-07-20 00:00:00
7944,4,1944,111,20,2026-07-20 00:00:00
7945,4,1945,9,20,2026-07-20 00:00:00
7946,4,1946,88,20,2026-07-20 00:00:00
7947,4,1947,33,20,2026-07-20 00:00:00
7948,4,1948,126,20,2026-07-20 00:00:00
7949,4,1949,83,20,2026-07-20 00:00:00
7950,4,1950,18,20,2026-07-20 00:00:00
7951,4,1951,116,20,2026-07-20 00:00:00
7952,4,1952,98,20,2026-07-20 00:00:00
7953,4,1953,135,20,2026-07-20 00:00:00
7954,4,1954,2,20,2026-07-20 00:00:00
7955,4,1955,130,20,2026-07-20 00:00:00
7956,4,1956,63,20,2026-07-20 00:00:00
7957,4,1957,98,20,2026-07-20 00:00:00
7958,4,1958,88,20,2026-07-20 00:00:00
7959,4,1959,33,20,2026-07-20 00:00:00
7960,4,1960,90,20,2026-07-20 00:00:00
7961,4,1961,69,20,2026-07-20 00:00:00
7962,4,1962,72,20,2026-07-20 00:00:00
7963,4,1963,145,20,2026-07-20 00:00:00
7964,4,1964,134,20,2026-07-20 00:00:00
7965,4,1965,93,20,2026-07-20 00:00:00
7966,4,1966,142,20,2026-07-20 00:00:00
7967,4,1967,41,20,2026-07-20 00:00:00
7968,4,1968,12,20,2026-07-20 00:00:00
7969,4,1969,129,20,2026-07-20 00:00:00
7970,4,1970,56,20,2026-07-20 00:00:00
7971,4,1971,142,20,2026-07-20 00:00:00
7972,4,1972,48,20,2026-07-20 00:00:00
7973,4,1973,120,20,2026-07-20 00:00:00
7974,4,1974,12,20,2026-07-20 00:00:00
7975,4,1975,59,20,2026-07-20 00:00:00
7976,4,1976,98,20,2026-07-20 00:00:00
7977,4,1977,114,20,2026-07-20 00:00:00
7978,4,1978,14,20,2026-07-20 00:00:00
7979,4,1979,132,20,2026-07-20 00:00:00
7980,4,1980,56,20,2026-07-20 00:00:00
7981,4,1981,48,20,2026-07-20 00:00:00
7982,4,1982,108,20,2026-07-20 00:00:00
7983,4,1983,95,20,2026-07-20 00:00:00
7984,4,1984,1,20,2026-07-20 00:00:00
7985,4,1985,110,20,2026-07-20 00:00:00
7986,4,1986,44,20,2026-07-20 00:00:00
7987,4,1987,146,20,2026-07-20 00:00:00
7988,4,1988,128,20,2026-07-20 00:00:00
7989,4,1989,73,20,2026-07-20 00:00:00
7990,4,1990,150,20,2026-07-20 00:00:00
7991,4,1991,101,20,2026-07-20 00:00:00
7992,4,1992,92,20,2026-07-20 00:00:00
7993,4,1993,133,20,2026-07-20 00:00:00
7994,4,1994,145,20,2026-07-20 00:00:00
7995,4,1995,84,20,2026-07-20 00:00:00
7996,4,1996,141,20,2026-07-20 00:00:00
7997,4,1997,146,20,2026-07-20 00:00:00
7998,4,1998,143,20,2026-07-20 00:00:00
7999,4,1999,22,20,2026-07-20 00:00:00
8000,4,2000,131,20,2026-07-20 00:00:00
8001,5,1,41,20,2026-07-20 00:00:00
8002,5,2,0,20,2026-07-20 00:00:00
8003,5,3,7,20,2026-07-20 00:00:00
8004,5,4,7,20,2026-07-20 00:00:00
8005,5,5,92,20,2026-07-20 00:00:00
8006,5,6,86,20,2026-07-20 00:00:00
8007,5,7,65,20,2026-07-20 00:00:00
8008,5,8,142,20,2026-07-20 00:00:00
8009,5,9,3,20,2026-07-20 00:00:00
8010,5,10,124,20,2026-07-20 00:00:00
8011,5,11,41,20,2026-07-20 00:00:00
8012,5,12,140,20,2026-07-20 00:00:00
8013,5,13,125,20,2026-07-20 00:00:00
8014,5,14,59,20,2026-07-20 00:00:00
8015,5,15,44,20,2026-07-20 00:00:00
8016,5,16,124,20,2026-07-20 00:00:00
8017,5,17,51,20,2026-07-20 00:00:00
8018,5,18,37,20,2026-07-20 00:00:00
8019,5,19,141,20,2026-07-20 00:00:00
8020,5,20,62,20,2026-07-20 00:00:00
8021,5,21,83,20,2026-07-20 00:00:00
8022,5,22,15,20,2026-07-20 00:00:00
8023,5,23,146,20,2026-07-20 00:00:00
8024,5,24,124,20,2026-07-20 00:00:00
8025,5,25,77,20,2026-07-20 00:00:00
8026,5,26,2,20,2026-07-20 00:00:00
8027,5,27,110,20,2026-07-20 00:00:00
8028,5,28,1,20,2026-07-20 00:00:00
8029,5,29,51,20,2026-07-20 00:00:00
8030,5,30,77,20,2026-07-20 00:00:00
8031,5,31,2,20,2026-07-20 00:00:00
8032,5,32,92,20,2026-07-20 00:00:00
8033,5,33,41,20,2026-07-20 00:00:00
8034,5,34,43,20,2026-07-20 00:00:00
8035,5,35,107,20,2026-07-20 00:00:00
8036,5,36,125,20,2026-07-20 00:00:00
8037,5,37,40,20,2026-07-20 00:00:00
8038,5,38,68,20,2026-07-20 00:00:00
8039,5,39,19,20,2026-07-20 00:00:00
8040,5,40,138,20,2026-07-20 00:00:00
8041,5,41,25,20,2026-07-20 00:00:00
8042,5,42,103,20,2026-07-20 00:00:00
8043,5,43,20,20,2026-07-20 00:00:00
8044,5,44,36,20,2026-07-20 00:00:00
8045,5,45,32,20,2026-07-20 00:00:00
8046,5,46,75,20,2026-07-20 00:00:00
8047,5,47,63,20,2026-07-20 00:00:00
8048,5,48,11,20,2026-07-20 00:00:00
8049,5,49,40,20,2026-07-20 00:00:00
8050,5,50,63,20,2026-07-20 00:00:00
8051,5,51,124,20,2026-07-20 00:00:00
8052,5,52,44,20,2026-07-20 00:00:00
8053,5,53,114,20,2026-07-20 00:00:00
8054,5,54,63,20,2026-07-20 00:00:00
8055,5,55,36,20,2026-07-20 00:00:00
8056,5,56,73,20,2026-07-20 00:00:00
8057,5,57,45,20,2026-07-20 00:00:00
8058,5,58,37,20,2026-07-20 00:00:00
8059,5,59,135,20,2026-07-20 00:00:00
8060,5,60,29,20,2026-07-20 00:00:00
8061,5,61,63,20,2026-07-20 00:00:00
8062,5,62,60,20,2026-07-20 00:00:00
8063,5,63,111,20,2026-07-20 00:00:00
8064,5,64,93,20,2026-07-20 00:00:00
8065,5,65,148,20,2026-07-20 00:00:00
8066,5,66,111,20,2026-07-20 00:00:00
8067,5,67,129,20,2026-07-20 00:00:00
8068,5,68,104,20,2026-07-20 00:00:00
8069,5,69,32,20,2026-07-20 00:00:00
8070,5,70,120,20,2026-07-20 00:00:00
8071,5,71,65,20,2026-07-20 00:00:00
8072,5,72,12,20,2026-07-20 00:00:00
8073,5,73,39,20,2026-07-20 00:00:00
8074,5,74,119,20,2026-07-20 00:00:00
8075,5,75,49,20,2026-07-20 00:00:00
8076,5,76,31,20,2026-07-20 00:00:00
8077,5,77,13,20,2026-07-20 00:00:00
8078,5,78,134,20,2026-07-20 00:00:00
8079,5,79,124,20,2026-07-20 00:00:00
8080,5,80,2,20,2026-07-20 00:00:00
8081,5,81,57,20,2026-07-20 00:00:00
8082,5,82,7,20,2026-07-20 00:00:00
8083,5,83,70,20,2026-07-20 00:00:00
8084,5,84,81,20,2026-07-20 00:00:00
8085,5,85,44,20,2026-07-20 00:00:00
8086,5,86,89,20,2026-07-20 00:00:00
8087,5,87,51,20,2026-07-20 00:00:00
8088,5,88,72,20,2026-07-20 00:00:00
8089,5,89,145,20,2026-07-20 00:00:00
8090,5,90,80,20,2026-07-20 00:00:00
8091,5,91,48,20,2026-07-20 00:00:00
8092,5,92,31,20,2026-07-20 00:00:00
8093,5,93,63,20,2026-07-20 00:00:00
8094,5,94,59,20,2026-07-20 00:00:00
8095,5,95,135,20,2026-07-20 00:00:00
8096,5,96,34,20,2026-07-20 00:00:00
8097,5,97,111,20,2026-07-20 00:00:00
8098,5,98,1,20,2026-07-20 00:00:00
8099,5,99,32,20,2026-07-20 00:00:00
8100,5,100,106,20,2026-07-20 00:00:00
8101,5,101,36,20,2026-07-20 00:00:00
8102,5,102,18,20,2026-07-20 00:00:00
8103,5,103,9,20,2026-07-20 00:00:00
8104,5,104,138,20,2026-07-20 00:00:00
8105,5,105,150,20,2026-07-20 00:00:00
8106,5,106,99,20,2026-07-20 00:00:00
8107,5,107,113,20,2026-07-20 00:00:00
8108,5,108,126,20,2026-07-20 00:00:00
8109,5,109,11,20,2026-07-20 00:00:00
8110,5,110,111,20,2026-07-20 00:00:00
8111,5,111,48,20,2026-07-20 00:00:00
8112,5,112,70,20,2026-07-20 00:00:00
8113,5,113,127,20,2026-07-20 00:00:00
8114,5,114,91,20,2026-07-20 00:00:00
8115,5,115,64,20,2026-07-20 00:00:00
8116,5,116,20,20,2026-07-20 00:00:00
8117,5,117,23,20,2026-07-20 00:00:00
8118,5,118,93,20,2026-07-20 00:00:00
8119,5,119,78,20,2026-07-20 00:00:00
8120,5,120,89,20,2026-07-20 00:00:00
8121,5,121,104,20,2026-07-20 00:00:00
8122,5,122,88,20,2026-07-20 00:00:00
8123,5,123,71,20,2026-07-20 00:00:00
8124,5,124,93,20,2026-07-20 00:00:00
8125,5,125,69,20,2026-07-20 00:00:00
8126,5,126,147,20,2026-07-20 00:00:00
8127,5,127,9,20,2026-07-20 00:00:00
